id_bien;Date mutation;Valeur fonciere;Commune;Code departement;id_codedep_codecom;Surface Carrez du 1er lot;Nombre de lots;Type local;Nombre pieces principales
351;2020/01/06;31000;ROANNE;42;42187;61,37;1;Appartement;2
352;2020/01/06;43000;VILLEREST;42;42332;75,95;2;Appartement;4
353;2020/01/06;44950;LE PUY EN VELAY;43;43157;36,98;1;Appartement;2
354;2020/01/06;138000;CHAPELLE-SUR-ERDRE (LA);44;44035;51,77;2;Maison;3
355;2020/01/06;221300;NANTES;44;44109;62,88;1;Maison;1
356;2020/01/06;291000;PORNICHET;44;44132;67,98;1;Appartement;2
357;2020/01/06;145000;SORINIERES (LES);44;44198;53,25;3;Appartement;2
358;2020/01/06;106000;LA CHAPELLE ST MESMIN;45;45075;60,7;1;Appartement;3
359;2020/01/06;87000;OLIVET;45;45232;70,03;2;Appartement;4
360;2020/01/06;127900;ORLEANS;45;45234;44,39;1;Appartement;2
361;2020/01/06;47000;ST JEAN DE BRAYE;45;45284;26,25;2;Appartement;1
362;2020/01/06;105003;ANGERS;49;49007;71,08;1;Appartement;3
363;2020/01/06;37000;ANGERS;49;49007;21,62;1;Appartement;1
364;2020/01/06;85500;CHOLET;49;49099;39,78;1;Appartement;2
365;2020/01/06;88000;COUTANCES;50;50147;59,19;1;Appartement;2
366;2020/01/06;30500;CHALONS EN CHAMPAGNE;51;51108;31,79;1;Appartement;1
367;2020/01/06;52381;EPERNAY;51;51230;43,85;1;Appartement;2
368;2020/01/06;46000;HOMECOURT;54;54263;58,53;1;Appartement;3
369;2020/01/06;86000;BRECH;56;56023;38,01;1;Appartement;2
370;2020/01/06;120300;LAIGNEVILLE;60;60342;43,84;1;Appartement;2
371;2020/01/06;158500;PRECY SUR OISE;60;60513;64,45;1;Appartement;4
372;2020/01/06;270000;WIMEREUX;62;62893;87,68;2;Maison;4
373;2020/01/06;130000;BAYONNE;64;64102;54,68;1;Appartement;2
374;2020/01/06;265320;FRANCHEVILLE;69;69089;60,77;1;Appartement;3
375;2020/01/06;325000;SOUCIEU EN JARREST;69;69176;104,11;1;Maison;4
376;2020/01/06;99900;VILLEFRANCHE;69;69264;56,02;2;Appartement;3
377;2020/01/06;130000;LYON 1ER;69;69381;28,17;1;Appartement;3
378;2020/01/06;202380;LYON 3EME;69;69383;49,13;1;Appartement;1
379;2020/01/06;300000;LYON 4EME;69;69384;51,01;1;Appartement;2
380;2020/01/06;38200;LE MANS;72;72181;20,92;1;Appartement;1
381;2020/01/06;240000;LES BELLEVILLE;73;73257;30,84;1;Appartement;2
382;2020/01/06;43000;SAINT GERVAIS LES BAINS;74;74236;16,7;2;Appartement;2
383;2020/01/06;169000;VIUZ-EN-SALLAZ;74;74311;47,17;2;Appartement;2
384;2020/01/06;368000;PARIS 03;75;75103;27,37;1;Appartement;2
385;2020/01/06;106574,1;PARIS 03;75;75103;26,43;1;Appartement;1
386;2020/01/06;449000;PARIS 04;75;75104;34,6;1;Appartement;2
387;2020/01/06;334450;PARIS 05;75;75105;27,01;2;Appartement;1
388;2020/01/06;380000;PARIS 06;75;75106;29,5;1;Appartement;1
389;2020/01/06;1829700;PARIS 06;75;75106;110,09;2;Appartement;5
390;2020/01/06;3380000;PARIS 06;75;75106;165,15;2;Appartement;5
391;2020/01/06;1565002;PARIS 06;75;75106;78,83;4;Appartement;3
392;2020/01/06;800000;PARIS 06;75;75106;48,96;3;Appartement;2
393;2020/01/06;362050;PARIS 10;75;75110;36,47;1;Appartement;2
394;2020/01/06;482000;PARIS 10;75;75110;49,6;1;Appartement;2
395;2020/01/06;601400;PARIS 10;75;75110;69,08;2;Appartement;3
396;2020/01/06;506500;PARIS 10;75;75110;50,78;1;Appartement;3
397;2020/01/06;204650;PARIS 11;75;75111;18,21;1;Appartement;1
398;2020/01/06;1475700;PARIS 11;75;75111;130,65;2;Appartement;5
399;2020/01/06;551800;PARIS 11;75;75111;53,8;1;Appartement;3
400;2020/01/06;362300;PARIS 11;75;75111;31,48;2;Appartement;2
401;2020/01/06;295700;PARIS 11;75;75111;26,98;1;Appartement;2
402;2020/01/06;688292;PARIS 12;75;75112;64,38;1;Appartement;3
403;2020/01/06;596650;PARIS 12;75;75112;48,65;1;Appartement;2
404;2020/01/06;471000;PARIS 13;75;75113;47,03;2;Appartement;2
405;2020/01/06;95000;PARIS 14;75;75114;52,28;1;Appartement;3
406;2020/01/06;590000;PARIS 14;75;75114;77,97;2;Appartement;4
407;2020/01/06;533000;PARIS 14;75;75114;54,56;2;Appartement;3
408;2020/01/06;126000;PARIS 15;75;75115;10,8;1;Appartement;1
409;2020/01/06;607500;PARIS 15;75;75115;55,63;2;Appartement;3
410;2020/01/06;7420000;PARIS 16;75;75116;360,95;1;Appartement;8
411;2020/01/06;328950;PARIS 16;75;75116;30,02;1;Appartement;1
412;2020/01/06;552800;PARIS 17;75;75117;50,22;1;Appartement;2
413;2020/01/06;343000;PARIS 17;75;75117;28,35;3;Appartement;1
414;2020/01/06;532000;PARIS 17;75;75117;48,88;2;Appartement;3
415;2020/01/06;1613000;PARIS 17;75;75117;131,25;6;Appartement;7
416;2020/01/06;352500;PARIS 17;75;75117;39,34;1;Appartement;3
417;2020/01/06;276930;PARIS 17;75;75117;22,84;1;Appartement;1
418;2020/01/06;1188000;PARIS 17;75;75117;83,25;2;Appartement;4
419;2020/01/06;112000;PARIS 18;75;75118;13,15;1;Appartement;1
420;2020/01/06;403000;PARIS 20;75;75120;46,01;2;Appartement;2
421;2020/01/06;60000;CANNES-ECLUSE;77;77061;39,6;1;Appartement;2
422;2020/01/06;124000;CHAMPAGNE SUR SEINE;77;77079;45,45;1;Appartement;2
423;2020/01/06;225000;CLAYE-SOUILLY;77;77118;60,7;1;Appartement;3
424;2020/01/06;185500;MEAUX;77;77284;55,2;1;Appartement;3
425;2020/01/06;113000;LE MEE SUR SEINE;77;77285;100,8;2;Appartement;5
426;2020/01/06;45000;MELUN;77;77288;25,45;2;Appartement;1
427;2020/01/06;189000;MONTEVRAIN;77;77307;40,35;1;Appartement;1
428;2020/01/06;145000;SAINT-MAMMES;77;77419;99,42;2;Appartement;4
429;2020/01/06;257000;SERVON;77;77450;118,56;1;Maison;5
430;2020/01/06;175000;VAUX-LE-PENIL;77;77487;66,42;2;Appartement;3
431;2020/01/06;370050;CHATOU;78;78146;75,16;2;Appartement;3
432;2020/01/06;128000;CLAYES-SOUS-BOIS (LES);78;78165;56,83;2;Appartement;3
433;2020/01/06;168500;MAISONS-LAFFITTE;78;78358;27,01;2;Appartement;1
434;2020/01/06;582000;MAISONS-LAFFITTE;78;78358;111;2;Appartement;5
435;2020/01/06;181500;MARLY-LE-ROI;78;78372;52,53;2;Appartement;2
436;2020/01/06;240750;MAURECOURT;78;78382;55,03;1;Appartement;4
437;2020/01/06;271500;PECQ (LE);78;78481;88,78;2;Appartement;5
438;2020/01/06;102820;SARTROUVILLE;78;78586;17,78;1;Appartement;1
439;2020/01/06;740000;VERSAILLES;78;78646;98,99;1;Maison;5
440;2020/01/06;54000;AMIENS;80;80021;19,97;1;Appartement;1
441;2020/01/06;224900;LE CROTOY;80;80228;87,02;1;Maison;4
442;2020/01/06;90000;MONTAUBAN;82;82121;48,4;1;Appartement;2
443;2020/01/06;148500;BANDOL;83;83009;25,29;1;Appartement;1
444;2020/01/06;372841;SAINT-CYR-SUR-MER;83;83112;68,46;2;Appartement;3
445;2020/01/06;235200;TOULON;83;83137;57,68;1;Appartement;3
446;2020/01/06;80000;CARPENTRAS;84;84031;63,17;2;Appartement;3
447;2020/01/06;182500;NOTRE-DAME-DE-MONTS;85;85164;52,9;1;Appartement;3
448;2020/01/06;103000;LIMOGES;87;87085;44,4;1;Appartement;2
449;2020/01/06;51000;ST-LEONARD-DE-NOBLAT;87;87161;65,74;1;Appartement;3
450;2020/01/06;134500;EPINAL;88;88160;61,74;1;Appartement;3
451;2020/01/06;39000;FRAIZE;88;88181;70,19;4;Appartement;3
452;2020/01/06;168636,6;BONDOUFLE;91;91086;66,05;1;Appartement;3
453;2020/01/06;265000;CHEPTAINVILLE;91;91156;89,43;1;Maison;5
454;2020/01/06;134000;CORBEIL ESSONNES;91;91174;71,64;2;Appartement;3
455;2020/01/06;291150;JUVISY SUR ORGE;91;91326;107,15;1;Maison;5
456;2020/01/06;377000;ANTONY;92;92002;87,01;1;Appartement;4
457;2020/01/06;391200;ASNIERES-SUR-SEINE;92;92004;52,9;2;Appartement;3
458;2020/01/06;476469;ASNIERES-SUR-SEINE;92;92004;63,2;3;Appartement;3
459;2020/01/06;910000;ASNIERES-SUR-SEINE;92;92004;122,8;1;Maison;5
460;2020/01/06;186000;ASNIERES-SUR-SEINE;92;92004;53,39;2;Appartement;2
461;2020/01/06;164000;ASNIERES-SUR-SEINE;92;92004;25,5;1;Appartement;1
462;2020/01/06;185000;BOIS-COLOMBES;92;92009;27,73;2;Appartement;2
463;2020/01/06;388326;BOIS-COLOMBES;92;92009;56,21;2;Appartement;3
464;2020/01/06;606820;BOULOGNE-BILLANCOURT;92;92012;96,33;1;Appartement;4
465;2020/01/06;423100;BOULOGNE-BILLANCOURT;92;92012;49,42;1;Appartement;2
466;2020/01/06;518192;BOULOGNE-BILLANCOURT;92;92012;51,34;1;Appartement;2
467;2020/01/06;345000;BOULOGNE-BILLANCOURT;92;92012;149,71;1;Appartement;5
468;2020/01/06;335000;CLICHY;92;92024;44,5;1;Appartement;2
469;2020/01/06;121000;FONTENAY-AUX-ROSES;92;92032;23,95;2;Appartement;1
470;2020/01/06;380000;GENNEVILLIERS;92;92036;76,07;1;Maison;3
471;2020/01/06;1550000;ISSY-LES-MOULINEAUX;92;92040;70;1;Maison;3
472;2020/01/06;645000;LEVALLOIS-PERRET;92;92044;66,05;1;Appartement;3
473;2020/01/06;825750;LEVALLOIS-PERRET;92;92044;85,07;2;Appartement;4
474;2020/01/06;345000;MEUDON;92;92048;58,94;1;Appartement;3
475;2020/01/06;166000;NANTERRE;92;92050;30,52;1;Appartement;3
476;2020/01/06;254800;NANTERRE;92;92050;71,62;2;Appartement;3
477;2020/01/06;460000;NEUILLY-SUR-SEINE;92;92051;48,65;2;Appartement;3
478;2020/01/06;1225000;NEUILLY-SUR-SEINE;92;92051;122,79;1;Appartement;4
479;2020/01/06;354750;LE PLESSIS-ROBINSON;92;92060;68,51;2;Appartement;3
480;2020/01/06;196800;PUTEAUX;92;92062;23,28;2;Appartement;1
481;2020/01/06;156350;RUEIL-MALMAISON;92;92063;22,51;1;Appartement;1
482;2020/01/06;350000;SEVRES;92;92072;53,68;2;Appartement;2
483;2020/01/06;644000;SURESNES;92;92073;88,9;1;Maison;4
484;2020/01/06;319000;BAGNOLET;93;93006;64,41;2;Appartement;4
485;2020/01/06;160000;LES LILAS;93;93045;21,28;1;Appartement;1
486;2020/01/06;240000;LES LILAS;93;93045;49,28;1;Appartement;3
487;2020/01/06;435000;MONTREUIL;93;93048;64,41;1;Appartement;3
488;2020/01/06;408000;MONTREUIL;93;93048;82,56;1;Appartement;4
489;2020/01/06;153000;STAINS;93;93072;73,6;2;Appartement;4
490;2020/01/06;187000;TREMBLAY-EN-FRANCE;93;93073;93,49;2;Appartement;5
491;2020/01/06;420600;ALFORTVILLE;94;94002;72,52;2;Maison;4
492;2020/01/06;281000;ALFORTVILLE;94;94002;59,69;3;Appartement;3
493;2020/01/06;168500;BOISSY-SAINT-LEGER;94;94004;85,22;1;Appartement;4
494;2020/01/06;267000;CHARENTON-LE-PONT;94;94018;34,92;1;Appartement;2
495;2020/01/06;129000;CHOISY-LE-ROI;94;94022;49,45;1;Maison;1
496;2020/01/06;197050;CRETEIL;94;94028;81,95;2;Appartement;4
497;2020/01/06;389980;GENTILLY;94;94037;68,12;2;Appartement;3
498;2020/01/06;109000;IVRY-SUR-SEINE;94;94041;20,5;2;Appartement;1
499;2020/01/06;195000;LE KREMLIN-BICETRE;94;94043;26,72;1;Appartement;1
500;2020/01/06;137000;LIMEIL-BREVANNES;94;94044;41,7;2;Appartement;2
501;2020/01/06;189800;LIMEIL-BREVANNES;94;94044;63,77;1;Appartement;3
502;2020/01/06;285500;NOGENT-SUR-MARNE;94;94052;44,04;2;Appartement;3
503;2020/01/06;165000;NOGENT-SUR-MARNE;94;94052;28,5;1;Appartement;1
504;2020/01/06;225000;LA QUEUE-EN-BRIE;94;94060;94,35;1;Maison;5
505;2020/01/06;252000;LA QUEUE-EN-BRIE;94;94060;77,15;1;Appartement;4
506;2020/01/06;244783,25;LA QUEUE-EN-BRIE;94;94060;72,75;1;Appartement;4
507;2020/01/06;1400000;SAINT-MAUR-DES-FOSSES;94;94068;304,8;1;Maison;9
508;2020/01/06;240750;VALENTON;94;94074;82,21;1;Maison;4
509;2020/01/06;100000;VILLENEUVE-SAINT-GEORGES;94;94078;40,04;2;Appartement;2
510;2020/01/06;660000;VINCENNES;94;94080;77,41;2;Appartement;4
511;2020/01/06;1690000;VINCENNES;94;94080;146,82;1;Appartement;5
512;2020/01/06;130000;AUVERS-SUR-OISE;95;95039;41,75;1;Appartement;3
513;2020/01/06;179500;DOMONT;95;95199;56,91;2;Appartement;3
514;2020/01/06;212500;ERMONT;95;95219;69,31;1;Appartement;3
515;2020/01/06;208000;HERBLAY-SUR-SEINE;95;95306;80,28;1;Appartement;4
516;2020/01/06;181230;ROISSY-EN-FRANCE;95;95527;77,7;1;Maison;4
517;2020/01/07;220900;VALSERHONE;01;01033;108,65;2;Appartement;4
518;2020/01/07;212150;MONTCEAUX;01;01258;86,8;1;Appartement;3
519;2020/01/07;262000;ST-GENIS-POUILLY;01;01354;52,58;1;Appartement;2
520;2020/01/07;131990;MOULINS;03;03190;34,9;1;Appartement;1
521;2020/01/07;133950;ANTIBES;06;06004;22,47;1;Appartement;2
522;2020/01/07;405000;BEAUSOLEIL;06;06012;47,42;1;Appartement;2
523;2020/01/07;151000;CANNES;06;06029;66,12;2;Appartement;1
524;2020/01/07;581097,6;CANNES;06;06029;67,99;1;Appartement;2
525;2020/01/07;245000;CARROS;06;06033;59,74;1;Appartement;3
526;2020/01/07;198000;MENTON;06;06083;46,66;1;Appartement;2
527;2020/01/07;233000;MENTON;06;06083;42,84;1;Appartement;2
528;2020/01/07;73500;PEILLON;06;06092;22,71;1;Appartement;1
529;2020/01/07;140000;AUBENAS;07;07019;59,05;1;Appartement;3
530;2020/01/07;66000;BOURG-SAINT-ANDEOL;07;07042;85,93;2;Appartement;5
531;2020/01/07;42500;BOURG-SAINT-ANDEOL;07;07042;69,46;2;Appartement;4
532;2020/01/07;59000;SALAVAS;07;07304;28,52;1;Appartement;2
533;2020/01/07;66820;NARBONNE;11;11262;27,76;1;Appartement;1
534;2020/01/07;51000;PORT-LA-NOUVELLE;11;11266;21,51;1;Appartement;2
535;2020/01/07;257965;CASSIS;13;13022;50,43;1;Appartement;2
536;2020/01/07;150000;CARNOUX-EN-PROVENCE;13;13119;64,3;1;Appartement;3
537;2020/01/07;172000;MARSEILLE 1ER;13;13201;53,66;1;Appartement;3
538;2020/01/07;75000;MARSEILLE 1ER;13;13201;20,37;1;Appartement;1
539;2020/01/07;140000;MARSEILLE 2EME;13;13202;35,27;1;Appartement;1
540;2020/01/07;169600;MARSEILLE 4EME;13;13204;55,7;1;Appartement;3
541;2020/01/07;12000;MARSEILLE 4EME;13;13204;33,46;1;Appartement;0
542;2020/01/07;74900;MARSEILLE 7EME;13;13207;22,8;1;Appartement;2
543;2020/01/07;162000;MARSEILLE 8EME;13;13208;51,43;1;Appartement;1
544;2020/01/07;88000;MARSEILLE 8EME;13;13208;20,45;1;Appartement;1
545;2020/01/07;87000;MARSEILLE 8EME;13;13208;17,1;1;Appartement;1
546;2020/01/07;361000;MARSEILLE 8EME;13;13208;103,14;1;Appartement;4
547;2020/01/07;218000;MARSEILLE 9EME;13;13209;68,81;2;Appartement;3
548;2020/01/07;159000;MARSEILLE 9EME;13;13209;76,15;2;Appartement;5
549;2020/01/07;107000;MARSEILLE 10EME;13;13210;48,14;2;Appartement;2
550;2020/01/07;82500;MARSEILLE 10EME;13;13210;27,3;1;Appartement;1
551;2020/01/07;123000;MARSEILLE 13EME;13;13213;67,2;2;Appartement;4
552;2020/01/07;97000;VILLERS-SUR-MER;14;14754;36,23;1;Appartement;2
553;2020/01/07;39000;BRIVE LA GAILLARDE;19;19031;27;1;Appartement;1
554;2020/01/07;34450;SAINT-BRIEUC;22;22278;36,08;1;Appartement;2
555;2020/01/07;80300;GENEUILLE;25;25265;32;1;Appartement;1
556;2020/01/07;102000;BOURG LES VALENCE;26;26058;66,81;2;Appartement;4
557;2020/01/07;92600;ROMANS-SUR-ISERE;26;26281;73,65;2;Appartement;4
558;2020/01/07;59000;GRAVIGNY;27;27299;40,43;2;Appartement;2
559;2020/01/07;84500;CHARTRES;28;28085;32,2;1;Appartement;2
560;2020/01/07;111800;CHARTRES;28;28085;65,63;1;Appartement;3
561;2020/01/07;51500;DREUX;28;28134;58,87;1;Appartement;3
562;2020/01/07;73773,58;NIMES;30;30189;42,47;1;Appartement;2
563;2020/01/07;166450;BESSIERES;31;31066;104,56;1;Maison;5
564;2020/01/07;165000;CASTANET TOLOSAN;31;31113;78,83;2;Appartement;3
565;2020/01/07;371500;TOULOUSE;31;31555;68,06;2;Appartement;3
566;2020/01/07;150400;BIGANOS;33;33051;42;1;Maison;2
567;2020/01/07;204620;BORDEAUX;33;33063;51,43;1;Appartement;2
568;2020/01/07;118400;CADILLAC;33;33081;58,22;1;Appartement;3
569;2020/01/07;216000;LORMONT;33;33249;86,01;1;Maison;4
570;2020/01/07;233000;MERIGNAC;33;33281;59,74;1;Appartement;3
571;2020/01/07;60000;TALENCE;33;33522;21,55;1;Appartement;1
572;2020/01/07;123000;VILLENAVE D ORNON;33;33550;52,66;2;Appartement;3
573;2020/01/07;144310;FRONTIGNAN;34;34108;36,69;1;Appartement;2
574;2020/01/07;76400;SETE;34;34301;44,09;1;Appartement;2
575;2020/01/07;69000;SETE;34;34301;22,13;1;Appartement;1
576;2020/01/07;128420;TOURS;37;37261;51,26;1;Appartement;2
577;2020/01/07;80750;GRENOBLE;38;38185;18;1;Appartement;0
578;2020/01/07;196400;GRENOBLE;38;38185;73,12;1;Appartement;3
579;2020/01/07;57000;GRESSE-EN-VERCORS;38;38186;35,6;1;Appartement;2
580;2020/01/07;602500;MEYLAN;38;38229;132,05;1;Appartement;4
581;2020/01/07;283050;MONTBONNOT-SAINT-MARTIN;38;38249;74,5;1;Appartement;3
582;2020/01/07;192000;MONTBONNOT-SAINT-MARTIN;38;38249;42,06;1;Appartement;2
583;2020/01/07;61610;LES ROUSSES;39;39470;23,57;1;Appartement;2
584;2020/01/07;86980;LABENNE;40;40133;23,53;2;Appartement;1
585;2020/01/07;84800;SAINT-PIERRE-DU-MONT;40;40281;42;1;Appartement;2
586;2020/01/07;253000;TARNOS;40;40312;88,35;4;Appartement;4
587;2020/01/07;56500;SAINT-ETIENNE;42;42218;74,57;2;Appartement;3
588;2020/01/07;45600;SAINT-ETIENNE;42;42218;47,9;1;Appartement;2
589;2020/01/07;245230;NANTES;44;44109;69,11;2;Appartement;4
590;2020/01/07;119000;PORNICHET;44;44132;24,04;1;Appartement;1
591;2020/01/07;92000;ST-HERBLAIN;44;44162;103,79;1;Appartement;5
592;2020/01/07;179900;ST-HERBLAIN;44;44162;61,06;1;Appartement;3
593;2020/01/07;98000;LA CHAPELLE ST MESMIN;45;45075;69,81;2;Appartement;4
594;2020/01/07;127000;PUISEAUX;45;45258;140;1;Appartement;3
595;2020/01/07;167300;ANGERS;49;49007;77,18;2;Appartement;3
596;2020/01/07;143300;ANGERS;49;49007;82,6;3;Appartement;4
597;2020/01/07;52000;CHOLET;49;49099;53,6;1;Appartement;2
598;2020/01/07;92000;TIERCE;49;49347;57;2;Appartement;3
599;2020/01/07;137900;REIMS;51;51454;74,15;1;Appartement;3
600;2020/01/07;172900;REIMS;51;51454;92,5;1;Appartement;4
601;2020/01/07;132197;CHATEAU-GONTIER-SUR-MAYENNE;53;53062;67,77;1;Appartement;3
602;2020/01/07;11000;CONGRIER;53;53073;52,26;1;Appartement;3
603;2020/01/07;120000;FACHES THUMESNIL;59;59220;58,27;2;Appartement;3
604;2020/01/07;585000;LILLE;59;59350;133,89;2;Appartement;5
605;2020/01/07;67500;MONS EN BAROEUL;59;59410;32,69;1;Appartement;1
606;2020/01/07;31500;BEAUVAIS;60;60057;21,92;1;Appartement;1
607;2020/01/07;275000;NEUFCHATEL-HARDELOT;62;62604;71,74;2;Appartement;4
608;2020/01/07;74000;LES ANGLES;66;66004;30,62;1;Appartement;2
609;2020/01/07;90000;DUERNE;69;69078;64,3;1;Appartement;3
610;2020/01/07;209750;ECULLY;69;69081;102,76;2;Appartement;6
611;2020/01/07;196500;NEUVILLE SUR SAONE;69;69143;53,05;1;Appartement;2
612;2020/01/07;142040;OULLINS;69;69149;38,12;1;Appartement;2
613;2020/01/07;183400;OULLINS;69;69149;46,65;1;Appartement;2
614;2020/01/07;170000;OULLINS;69;69149;72;1;Appartement;3
615;2020/01/07;261470;LYON 2EME;69;69382;29,02;1;Appartement;1
616;2020/01/07;630000;LYON 5EME;69;69385;143,12;2;Appartement;3
617;2020/01/07;40000;SAINT FRANCOIS LONGCHAMP;73;73235;17,94;2;Appartement;1
618;2020/01/07;207200;VALLOIRE;73;73306;42,3;1;Appartement;2
619;2020/01/07;266000;ARGONAY;74;74019;46,28;1;Appartement;2
620;2020/01/07;223090;CHAMONIX MONT BLANC;74;74056;33,66;2;Appartement;2
621;2020/01/07;1250000;PARIS 06;75;75106;85,61;2;Appartement;4
622;2020/01/07;680000;PARIS 07;75;75107;50,04;1;Appartement;3
623;2020/01/07;459000;PARIS 09;75;75109;39,86;1;Appartement;2
624;2020/01/07;312000;PARIS 10;75;75110;31,65;1;Appartement;1
625;2020/01/07;519000;PARIS 11;75;75111;62,72;2;Appartement;3
626;2020/01/07;324000;PARIS 13;75;75113;30,81;2;Appartement;2
627;2020/01/07;308729;PARIS 16;75;75116;40,8;1;Appartement;1
628;2020/01/07;554690;PARIS 20;75;75120;55,23;2;Appartement;3
629;2020/01/07;231000;BRIE COMTE ROBERT;77;77053;71,59;1;Appartement;4
630;2020/01/07;189000;LONGPERRIER;77;77259;60,22;1;Appartement;3
631;2020/01/07;145000;CROISSY SUR SEINE;78;78190;23,62;2;Appartement;1
632;2020/01/07;192500;MANTES-LA-VILLE;78;78362;79,74;2;Appartement;4
633;2020/01/07;337000;MEULAN-EN-YVELINES;78;78401;156,5;2;Maison;6
634;2020/01/07;200000;BANDOL;83;83009;84,28;1;Appartement;2
635;2020/01/07;70000;BORMES-LES-MIMOSAS;83;83019;15,86;1;Appartement;1
636;2020/01/07;371270;CARQUEIRANNE;83;83034;87,49;1;Appartement;3
637;2020/01/07;108600;LA GARDE;83;83062;35,55;1;Appartement;2
638;2020/01/07;423000;HYERES;83;83069;121,99;2;Appartement;4
639;2020/01/07;132500;SOLLIES-PONT;83;83130;56,15;1;Appartement;3
640;2020/01/07;287000;TOULON;83;83137;81,5;1;Appartement;4
641;2020/01/07;468000;TOULON;83;83137;97,04;1;Appartement;2
642;2020/01/07;111500;TOULON;83;83137;65,4;2;Appartement;3
643;2020/01/07;175000;HADOL;88;88225;73,78;1;Appartement;4
644;2020/01/07;47500;BELFORT;90;90010;34,48;1;Appartement;2
645;2020/01/07;116000;DRAVEIL;91;91201;63,54;1;Appartement;3
646;2020/01/07;78500;MONTLHERY;91;91425;25,35;1;Appartement;1
647;2020/01/07;138500;ASNIERES-SUR-SEINE;92;92004;19,5;2;Appartement;1
648;2020/01/07;540000;BOULOGNE-BILLANCOURT;92;92012;61,23;2;Appartement;3
649;2020/01/07;71500;CLICHY;92;92024;16,98;1;Appartement;1
650;2020/01/07;421280;COURBEVOIE;92;92026;59,72;2;Appartement;3
651;2020/01/07;234000;COURBEVOIE;92;92026;33,58;1;Appartement;2
652;2020/01/07;199120;LE BLANC-MESNIL;93;93007;53,1;2;Appartement;3
653;2020/01/07;339200;ROMAINVILLE;93;93063;67;1;Appartement;3
654;2020/01/07;514142;FONTENAY-SOUS-BOIS;94;94033;52,05;1;Appartement;3
655;2020/01/07;201813;SAINT-MAUR-DES-FOSSES;94;94068;46,6;1;Appartement;2
656;2020/01/07;202500;SAINT-MAUR-DES-FOSSES;94;94068;41,64;1;Appartement;3
657;2020/01/07;220000;ST MAURICE;94;94069;35,76;1;Appartement;2
658;2020/01/07;315000;VINCENNES;94;94080;36,15;1;Appartement;2
659;2020/01/07;149000;GONESSE;95;95277;37,23;1;Appartement;2
660;2020/01/07;35000;MONTMORENCY;95;95428;115,26;1;Appartement;4
661;2020/01/08;720000;DIVONNE-LES-BAINS;01;01143;130,8;2;Appartement;6
662;2020/01/08;190000;ST-GENIS-POUILLY;01;01354;58,71;1;Appartement;2
663;2020/01/08;241030;CAGNES SUR MER;06;06027;76,16;1;Appartement;3
664;2020/01/08;620000;CANNES;06;06029;83,21;1;Appartement;4
665;2020/01/08;97500;LE CANNET;06;06030;29,07;1;Appartement;1
666;2020/01/08;309000;LE CANNET;06;06030;90,45;2;Appartement;4
667;2020/01/08;490000;LA COLLE SUR LOUP;06;06044;103,92;1;Appartement;5
668;2020/01/08;340750;NICE;06;06088;69;1;Appartement;3
669;2020/01/08;214700;NICE;06;06088;47,5;1;Appartement;3
670;2020/01/08;415000;NICE;06;06088;52,8;2;Appartement;1
671;2020/01/08;195000;PEONE;06;06094;63,15;1;Appartement;3
672;2020/01/08;205000;SAINT LAURENT DU VAR;06;06123;66,02;1;Appartement;3
673;2020/01/08;146880;VALLAURIS;06;06155;35,76;1;Appartement;3
674;2020/01/08;95000;VILLENEUVE-LOUBET;06;06161;26,71;1;Appartement;1
675;2020/01/08;57000;SAINTE SAVINE;10;10362;35,63;1;Appartement;2
676;2020/01/08;48420;TROYES;10;10387;32,34;3;Appartement;2
677;2020/01/08;93500;FITOU;11;11144;37,12;1;Appartement;2
678;2020/01/08;98000;GRUISSAN;11;11170;32,53;1;Appartement;3
679;2020/01/08;75500;LEUCATE;11;11202;24,61;1;Maison;2
680;2020/01/08;105000;NARBONNE;11;11262;111,96;2;Appartement;4
681;2020/01/08;119800;NARBONNE;11;11262;34,34;2;Appartement;1
682;2020/01/08;40000;SIGEAN;11;11379;33,08;1;Appartement;2
683;2020/01/08;152000;LA CIOTAT;13;13028;28,34;1;Appartement;2
684;2020/01/08;85000;MARSEILLE 1ER;13;13201;38,54;1;Appartement;2
685;2020/01/08;68000;MARSEILLE 2EME;13;13202;20,2;1;Appartement;1
686;2020/01/08;65748;MARSEILLE 4EME;13;13204;29,86;1;Appartement;2
687;2020/01/08;76500;MARSEILLE 5EME;13;13205;27,65;1;Appartement;1
688;2020/01/08;242000;MARSEILLE 8EME;13;13208;50,32;2;Appartement;2
689;2020/01/08;223400;MARSEILLE 8EME;13;13208;69,32;1;Appartement;3
690;2020/01/08;201400;MARSEILLE 10EME;13;13210;68,45;1;Appartement;3
