Id_transaction;Surface Carrez du 1er lot;Nombre de lots;Type local;Nombre pieces principales
15987;94,05;1;Appartement;3
15988;49,68;1;Maison;1
15989;95;1;Maison;6
15990;50,21;1;Appartement;3
15991;13,45;1;Appartement;1
15992;19,86;2;Appartement;1
15993;42,81;1;Appartement;3
15994;18,09;1;Appartement;1
15995;73,32;2;Appartement;3
15996;44,03;1;Appartement;3
15997;40,59;1;Appartement;2
15998;49,28;1;Appartement;3
15999;97,15;1;Appartement;5
16000;72,2;1;Appartement;3
16001;69,51;1;Appartement;3
16002;54,04;1;Appartement;2
16003;42,39;1;Appartement;2
16004;20,5;1;Appartement;1
16005;25,74;1;Appartement;2
16006;85,66;2;Appartement;4
16007;26,34;2;Appartement;1
16008;42,57;2;Appartement;2
16009;33,72;1;Appartement;2
16010;17,66;1;Appartement;1
16011;38,6;1;Appartement;1
16012;27,8;1;Appartement;1
16013;20,61;1;Appartement;1
16014;96,4;1;Maison;4
16015;82,58;1;Appartement;4
16016;30,22;1;Appartement;1
16017;72,2;1;Appartement;3
16018;36;1;Appartement;1
16019;42,53;2;Appartement;2
16020;29,1;1;Appartement;2
16021;50,53;1;Appartement;3
16022;27,33;2;Appartement;1
16023;52,07;1;Appartement;2
16024;65,53;2;Appartement;3
16025;40,26;2;Appartement;2
16026;14,2;1;Appartement;0
16027;43,75;1;Appartement;2
16028;47,45;1;Appartement;1
16029;61,69;1;Appartement;3
16030;18,6;1;Appartement;1
16031;46,41;1;Appartement;2
16032;40,36;2;Maison;3
16033;43,99;1;Appartement;4
16034;16,68;1;Appartement;1
16035;38,51;1;Appartement;1
16036;42,32;2;Appartement;3
16037;9;2;Appartement;1
16038;44,1;2;Appartement;2
16039;27,84;1;Appartement;1
16040;23,73;2;Appartement;2
16041;48,64;1;Appartement;5
16042;32,4;2;Appartement;2
16043;13,06;1;Appartement;1
16044;34,93;1;Appartement;3
16045;36,09;1;Appartement;2
16046;22,03;1;Appartement;2
16047;219,57;2;Appartement;6
16048;9,56;1;Appartement;1
16049;133,1;1;Appartement;5
16050;46,57;1;Appartement;3
16051;35,27;2;Appartement;2
16052;32,18;1;Appartement;2
16053;28,61;1;Appartement;1
16054;99,15;1;Appartement;3
16055;30,99;1;Appartement;1
16056;45,58;2;Appartement;2
16057;77,03;2;Appartement;4
16058;56,73;2;Appartement;2
16059;44,85;1;Appartement;1
16060;35,71;2;Appartement;1
16061;73;2;Appartement;3
16062;65,67;2;Appartement;3
16063;43,2;1;Appartement;3
16064;87,85;1;Appartement;3
16065;26,42;1;Appartement;1
16066;69,43;3;Appartement;3
16067;35,98;1;Maison;2
16068;60,58;1;Appartement;3
16069;89;1;Appartement;4
16070;73,09;1;Appartement;3
16071;74,54;1;Appartement;4
16072;62,03;1;Appartement;2
16073;37,23;1;Appartement;2
16074;86,06;1;Maison;5
16075;28,12;1;Appartement;2
16076;28,24;1;Appartement;2
16077;29;1;Appartement;2
16078;42,8;1;Appartement;2
16079;22,13;1;Appartement;1
16080;75,21;1;Appartement;2
16081;52,3;2;Appartement;2
16082;65,31;1;Appartement;3
16083;19,2;1;Appartement;1
16084;42,26;1;Appartement;3
16085;120,52;1;Appartement;4
16086;60,12;1;Appartement;3
16087;142,22;1;Maison;7
16088;57,74;2;Appartement;3
16089;40,75;1;Appartement;2
16090;39,11;1;Appartement;2
16091;46,46;2;Appartement;2
16092;50,74;1;Appartement;3
16093;67,49;1;Appartement;3
16094;80,7;1;Appartement;3
16095;99,6;1;Appartement;2
16096;47,56;1;Appartement;2
16097;70,23;1;Appartement;3
16098;62,56;1;Maison;2
16099;72,16;2;Appartement;3
16100;55,76;1;Appartement;2
16101;66,84;1;Appartement;3
16102;72,63;2;Appartement;4
16103;79,39;3;Appartement;4
16104;70,56;1;Maison;3
16105;51,71;1;Appartement;3
16106;70,09;2;Appartement;3
16107;74,8;2;Appartement;2
16108;92,37;1;Maison;4
16109;67,97;1;Appartement;3
16110;70,69;1;Appartement;4
16111;59,7;2;Appartement;3
16112;33,3;1;Appartement;2
16113;80,08;2;Appartement;4
16114;71,53;1;Appartement;3
16115;90,93;1;Appartement;5
16116;89,76;1;Maison;5
16117;46,62;1;Appartement;2
16118;62,72;1;Appartement;3
16119;64;2;Appartement;3
16120;26,7;1;Appartement;2
16121;54,95;1;Appartement;2
16122;60,27;1;Appartement;2
16123;9,82;1;Appartement;1
16124;59,27;2;Appartement;2
16125;16,56;3;Appartement;4
16126;30,25;1;Maison;1
16127;22,66;1;Appartement;1
16128;29,93;1;Appartement;1
16129;46,28;2;Appartement;2
16130;38,29;1;Appartement;1
16131;43,87;1;Appartement;2
16132;32,25;1;Appartement;2
16133;40,14;2;Appartement;2
16134;81,44;1;Maison;4
16135;21,09;1;Appartement;1
16136;49,37;1;Appartement;2
16137;137,76;1;Maison;7
16138;53,5;1;Appartement;3
16139;118,7;1;Maison;6
16140;123,75;1;Maison;5
16141;36,76;1;Appartement;1
16142;103,38;1;Appartement;3
16143;98,16;1;Appartement;4
16144;73,32;2;Appartement;3
16145;61,34;1;Appartement;3
16146;48,7;2;Appartement;1
16147;49,33;1;Appartement;2
16148;46,58;1;Appartement;2
16149;30,98;1;Appartement;2
16150;57,7;1;Appartement;3
16151;24,84;1;Appartement;1
16152;55,4;1;Appartement;2
16153;75,66;2;Appartement;4
16154;31,56;2;Appartement;2
16155;42,15;2;Appartement;2
16156;49,83;1;Appartement;1
16157;65,55;1;Appartement;3
16158;71,8;2;Appartement;4
16159;62,23;1;Appartement;3
16160;24,03;2;Appartement;1
16161;20,78;1;Appartement;1
16162;78,89;2;Appartement;3
16163;58,8;1;Appartement;3
16164;96,18;1;Maison;5
16165;59,02;2;Appartement;3
16166;24,41;1;Appartement;2
16167;49,17;2;Appartement;3
16168;72,05;2;Appartement;4
16169;50,11;1;Appartement;2
16170;52,37;1;Appartement;3
16171;111;1;Appartement;4
16172;47,79;3;Appartement;2
16173;19,19;1;Appartement;1
16174;51,33;2;Appartement;3
16175;64,31;2;Appartement;3
16176;41,03;1;Appartement;2
16177;19,56;2;Appartement;1
16178;52,96;2;Appartement;3
16179;31,85;2;Appartement;2
16180;36,49;1;Appartement;2
16181;23,48;1;Appartement;1
16182;48,98;1;Appartement;3
16183;43,16;2;Appartement;2
16184;22;1;Appartement;1
16185;81,23;1;Appartement;4
16186;26,71;1;Appartement;1
16187;25,53;1;Appartement;1
16188;23,05;2;Appartement;3
16189;45,94;1;Appartement;2
16190;101,6;2;Appartement;5
16191;27,2;1;Appartement;2
16192;23,22;1;Appartement;2
16193;40,11;1;Maison;3
16194;39,72;2;Appartement;2
16195;43,78;3;Appartement;2
16196;30,94;1;Appartement;2
16197;59,99;1;Appartement;3
16198;36,35;1;Appartement;2
16199;20,7;1;Appartement;1
16200;76,45;2;Appartement;4
16201;66,03;1;Appartement;3
16202;39,32;1;Appartement;2
16203;73,84;2;Appartement;4
16204;58,4;1;Appartement;3
16205;24,15;1;Appartement;1
16206;112,16;1;Appartement;3
16207;16,43;1;Appartement;1
16208;56,19;1;Appartement;3
16209;88,45;1;Appartement;2
16210;35,62;1;Appartement;1
16211;21,66;1;Appartement;1
16212;43,21;1;Appartement;2
16213;16,55;1;Appartement;1
16214;157;2;Appartement;4
16215;61,67;1;Appartement;2
16216;66,82;2;Appartement;4
16217;22,01;1;Appartement;1
16218;51,93;1;Appartement;2
16219;52,02;1;Appartement;3
16220;237,41;3;Appartement;7
16221;28,61;1;Appartement;1
16222;163,42;1;Maison;6
16223;62,47;2;Appartement;3
16224;93,15;1;Maison;3
16225;20,73;2;Appartement;2
16226;21,83;1;Appartement;4
16227;91,8;2;Appartement;4
16228;61,26;1;Appartement;3
16229;35,7;1;Appartement;2
16230;48,16;1;Appartement;2
16231;15,32;1;Appartement;1
16232;20,57;1;Appartement;1
16233;89,28;2;Appartement;4
16234;276,57;1;Maison;10
16235;66,59;1;Appartement;3
16236;47,45;1;Appartement;0
16237;55,06;1;Appartement;3
16238;30,5;1;Appartement;1
16239;54,92;1;Appartement;2
16240;100,12;5;Appartement;4
16241;78,71;1;Appartement;4
16242;51,92;2;Appartement;2
16243;41,05;2;Appartement;2
16244;81,24;1;Appartement;4
16245;32,96;1;Appartement;1
16246;31,91;1;Appartement;2
16247;21,64;1;Appartement;1
16248;31,76;1;Appartement;1
16249;82,81;1;Maison;4
16250;39,31;1;Appartement;2
16251;19,83;1;Appartement;1
16252;102,38;2;Appartement;3
16253;58,42;2;Appartement;3
16254;74;1;Appartement;3
16255;50,09;1;Maison;3
16256;34,32;1;Appartement;1
16257;44,78;2;Appartement;2
16258;109,2;3;Maison;5
16259;29,7;2;Appartement;1
16260;67,3;2;Maison;3
16261;29,73;1;Appartement;1
16262;81,1;2;Appartement;3
16263;43,57;1;Appartement;3
16264;33,04;1;Appartement;2
16265;91,95;2;Maison;4
16266;65,41;1;Appartement;3
16267;19,85;1;Appartement;1
16268;44,62;1;Appartement;2
16269;93,05;1;Maison;4
16270;49,6;1;Appartement;2
16271;91,03;2;Appartement;3
16272;65,07;1;Appartement;3
16273;47,04;2;Appartement;2
16274;21,69;2;Appartement;1
16275;76,59;1;Appartement;4
16276;67,59;1;Appartement;4
16277;25,44;1;Appartement;2
16278;77,5;1;Appartement;4
16279;114,85;2;Appartement;5
16280;154,2;2;Appartement;6
16281;50,58;2;Appartement;3
16282;72,45;2;Appartement;3
16283;23,15;3;Appartement;2
16284;97,02;2;Appartement;4
16285;23,73;1;Appartement;1
16286;88,82;2;Appartement;4
16287;14,98;1;Appartement;1
16288;136,04;1;Appartement;5
16289;48,82;1;Appartement;3
16290;56,94;1;Appartement;3
16291;21,69;1;Appartement;2
16292;14,01;1;Appartement;1
16293;47,89;1;Appartement;2
16294;136,22;1;Maison;5
16295;62,85;2;Appartement;3
16296;139,69;1;Maison;6
16297;58,43;2;Appartement;3
16298;44,23;1;Appartement;2
16299;59,12;1;Appartement;3
16300;63,03;1;Appartement;3
16301;81,29;1;Appartement;4
16302;156,28;1;Appartement;3
16303;34,5;1;Appartement;2
16304;73,57;1;Appartement;3
16305;57,8;2;Appartement;3
16306;50,46;2;Appartement;2
16307;67,27;2;Appartement;3
16308;33,39;1;Appartement;2
16309;17,08;1;Appartement;1
16310;68,08;2;Appartement;3
16311;26,1;1;Appartement;1
16312;40,25;2;Appartement;2
16313;31,27;1;Appartement;1
16314;50,32;1;Appartement;2
16315;76,15;2;Appartement;4
16316;21,02;1;Appartement;1
16317;31,35;1;Appartement;2
16318;37,25;1;Appartement;2
16319;44,12;1;Appartement;2
16320;71,12;1;Appartement;3
16321;36,65;1;Appartement;2
16322;38,1;1;Maison;2
16323;35,2;1;Appartement;2
16324;17,64;1;Appartement;1
16325;26,5;1;Appartement;1
16326;78,58;1;Appartement;3
16327;63,23;2;Appartement;3
16328;46,27;2;Appartement;2
16329;34,96;1;Appartement;2
16330;24,75;1;Appartement;1
16331;38,05;1;Appartement;2
16332;51,81;1;Appartement;2
16333;60,42;2;Maison;3
16334;19,13;1;Appartement;1
16335;44,77;1;Appartement;2
16336;86,11;2;Appartement;4
16337;140,82;1;Maison;6
16338;112,16;1;Maison;4
16339;73,85;1;Appartement;2
16340;60,53;2;Appartement;3
16341;39,84;1;Appartement;1
16342;39,57;2;Appartement;2
16343;75,97;1;Appartement;2
16344;45,95;1;Appartement;2
16345;30,06;1;Appartement;2
16346;129,53;1;Appartement;5
16347;83,92;2;Appartement;5
16348;165,5;2;Appartement;5
16349;36,04;1;Appartement;2
16350;35,32;1;Appartement;2
16351;82,23;1;Appartement;3
16352;52,14;1;Appartement;3
16353;58;2;Appartement;3
16354;28,1;2;Appartement;1
16355;74,18;2;Appartement;4
16356;110,5;2;Appartement;4
16357;595;2;Appartement;8
16358;71,96;2;Appartement;3
16359;56;1;Appartement;3
16360;60,62;2;Appartement;3
16361;14;2;Appartement;1
16362;38;1;Appartement;1
16363;76,47;2;Appartement;4
16364;26,79;2;Appartement;2
16365;49,4;1;Appartement;2
16366;70,94;2;Appartement;3
16367;34,4;1;Appartement;3
16368;69,5;2;Appartement;4
16369;32,23;1;Appartement;2
16370;91,34;2;Appartement;4
16371;61,9;1;Appartement;3
16372;81,07;1;Appartement;4
16373;57,86;1;Appartement;1
16374;42,44;1;Appartement;3
16375;77,5;1;Appartement;4
16376;59,97;2;Appartement;3
16377;62,07;2;Appartement;3
16378;79,14;1;Appartement;4
16379;46,35;1;Appartement;1
16380;42,81;2;Appartement;2
16381;94,13;2;Appartement;4
16382;65,96;1;Appartement;3
16383;18,58;1;Appartement;1
16384;86,25;2;Appartement;3
16385;27,1;1;Appartement;2
16386;127,2;2;Appartement;4
16387;42,7;1;Appartement;2
16388;52,05;2;Appartement;3
16389;57,03;2;Appartement;2
16390;21,89;2;Appartement;1
16391;24,45;1;Appartement;2
16392;22,75;1;Appartement;1
16393;70,42;1;Appartement;4
16394;86,46;1;Appartement;2
16395;49,03;1;Appartement;2
16396;28,22;1;Maison;2
16397;27,34;3;Appartement;1
16398;25,87;1;Appartement;2
16399;32,8;1;Appartement;3
16400;62,58;3;Appartement;3
16401;48,93;2;Appartement;2
16402;34,31;1;Appartement;2
16403;38,55;1;Appartement;3
16404;44,98;3;Appartement;2
16405;38,75;1;Appartement;1
16406;46,66;1;Appartement;2
16407;38,4;1;Appartement;2
16408;31,22;1;Appartement;2
16409;43,09;2;Appartement;2
16410;82,88;1;Maison;4
16411;63,45;1;Appartement;2
16412;80,07;1;Appartement;3
16413;42,61;1;Appartement;3
16414;75,06;2;Maison;3
16415;64,52;1;Appartement;3
16416;68,5;1;Appartement;3
16417;49,66;1;Appartement;2
16418;77,26;1;Appartement;4
16419;10,58;2;Appartement;1
16420;42,02;1;Appartement;1
16421;57,63;1;Appartement;3
16422;25,91;1;Appartement;2
16423;92,61;1;Appartement;4
16424;24,13;1;Appartement;1
16425;52,6;1;Appartement;2
16426;34,22;1;Appartement;1
16427;88,18;1;Appartement;2
16428;97,78;2;Appartement;4
16429;75,41;2;Appartement;4
16430;58,7;1;Appartement;3
16431;46,39;1;Appartement;3
16432;67,52;1;Appartement;3
16433;62,34;1;Appartement;3
16434;47,63;2;Appartement;3
16435;56,45;1;Maison;3
16436;60,35;1;Appartement;3
16437;54,46;1;Appartement;2
16438;63,84;2;Appartement;3
16439;29,5;1;Appartement;1
16440;71,36;2;Appartement;4
16441;47,8;1;Appartement;1
16442;101,29;2;Appartement;3
16443;65,42;1;Appartement;3
16444;63,67;1;Appartement;3
16445;83,44;1;Appartement;4
16446;105,66;1;Appartement;5
16447;71,31;1;Appartement;3
16448;20,4;1;Appartement;1
16449;17,3;1;Appartement;1
16450;84,33;1;Appartement;4
16451;24,54;2;Appartement;1
16452;33,83;1;Appartement;1
16453;42,4;1;Appartement;2
16454;29,85;1;Appartement;2
16455;112,7;2;Appartement;4
16456;17,03;1;Appartement;1
16457;50,35;1;Appartement;3
16458;151,5;1;Appartement;4
16459;148,47;1;Maison;4
16460;50,7;1;Appartement;2
16461;20,07;3;Appartement;1
16462;27,57;2;Appartement;2
16463;62,9;1;Appartement;2
16464;49,16;1;Appartement;2
16465;96,22;1;Appartement;2
16466;49,42;3;Appartement;3
16467;29,72;1;Appartement;2
16468;62,61;1;Appartement;3
16469;13,96;1;Appartement;1
16470;30,38;1;Appartement;1
16471;29,63;1;Appartement;1
16472;41,29;1;Appartement;2
16473;43,17;2;Appartement;2
16474;62,31;2;Appartement;4
16475;25,98;1;Appartement;2
16476;72,66;2;Appartement;3
16477;45,01;1;Appartement;2
16478;30,05;1;Appartement;2
16479;25,4;2;Appartement;2
16480;57,67;2;Appartement;3
16481;107,52;2;Appartement;5
16482;110,11;2;Appartement;4
16483;45,88;2;Appartement;2
16484;36,24;2;Appartement;2
16485;26,58;1;Appartement;1
16486;37,57;1;Appartement;2
16487;72,86;2;Appartement;2
16488;12,67;1;Appartement;1
16489;12,13;1;Appartement;1
16490;80,64;2;Appartement;4
16491;34,6;2;Appartement;2
16492;26,04;2;Appartement;1
16493;50,23;1;Appartement;3
16494;102,13;1;Maison;5
16495;35;1;Appartement;3
16496;91,49;1;Maison;5
16497;92;1;Maison;5
16498;97,48;1;Maison;5
16499;89,34;1;Maison;4
16500;52,28;1;Appartement;2
16501;85,68;2;Appartement;4
16502;71,94;1;Appartement;3
16503;37,4;1;Appartement;2
16504;51;2;Appartement;2
16505;53,04;1;Appartement;2
16506;96,84;1;Maison;5
16507;43,2;2;Appartement;2
16508;15,9;1;Appartement;1
16509;69,82;1;Maison;3
16510;61,82;1;Appartement;3
16511;47,07;2;Appartement;2
16512;34,72;1;Appartement;1
16513;68,37;1;Maison;3
16514;18,81;1;Appartement;1
16515;35,19;1;Maison;2
16516;21,88;1;Appartement;1
16517;11,19;1;Appartement;1
16518;34,71;1;Appartement;2
16519;46,05;1;Appartement;2
16520;67,24;2;Appartement;4
16521;38,6;1;Appartement;3
16522;30,9;2;Appartement;1
16523;55,3;1;Appartement;3
16524;53,86;2;Appartement;2
16525;72,5;2;Appartement;3
16526;87;1;Maison;5
16527;76,42;2;Appartement;3
16528;29,8;3;Appartement;2
16529;61,65;2;Appartement;3
16530;54,72;2;Appartement;3
16531;36,53;2;Appartement;1
16532;32,15;1;Appartement;2
16533;22,87;2;Appartement;1
16534;63,89;2;Appartement;4
16535;52,19;2;Appartement;3
16536;31,86;1;Appartement;2
16537;86,53;2;Appartement;4
16538;23,06;2;Appartement;1
16539;63,55;1;Appartement;3
16540;25,68;1;Appartement;1
16541;45,66;1;Appartement;2
16542;55,68;2;Appartement;3
16543;52,08;2;Appartement;3
16544;47,16;2;Appartement;3
16545;63,51;1;Appartement;3
16546;41,04;3;Appartement;2
16547;45,05;2;Appartement;2
16548;70,58;2;Appartement;3
16549;104,56;1;Appartement;6
16550;86,07;2;Appartement;3
16551;54,6;2;Appartement;3
16552;56,29;1;Appartement;1
16553;44,26;1;Appartement;2
16554;37,03;1;Appartement;2
16555;81,67;1;Appartement;4
16556;74,12;1;Maison;4
16557;66,1;1;Appartement;1
16558;46,01;1;Appartement;3
16559;34,32;1;Appartement;2
16560;64,43;1;Appartement;3
16561;72,07;1;Appartement;3
16562;22,02;1;Appartement;1
16563;18,69;1;Appartement;1
16564;45,81;1;Appartement;3
16565;27,29;1;Appartement;2
16566;69,09;1;Appartement;3
16567;39,54;1;Appartement;2
16568;58,19;1;Appartement;4
16569;44;1;Appartement;2
16570;73,82;2;Appartement;4
16571;78,51;1;Appartement;5
16572;42,19;1;Appartement;2
16573;30,81;1;Appartement;1
16574;50,7;1;Appartement;2
16575;19,85;1;Appartement;1
16576;38,85;1;Appartement;3
16577;65,71;1;Appartement;3
16578;53,54;1;Appartement;3
16579;51,33;1;Appartement;2
16580;34,9;1;Appartement;2
16581;51,63;2;Appartement;3
16582;66,09;1;Appartement;4
16583;70,64;1;Appartement;3
16584;21;1;Appartement;2
16585;64,05;2;Appartement;3
16586;61,04;2;Appartement;3
16587;40,7;2;Appartement;1
16588;115,21;1;Appartement;4
16589;85,45;1;Appartement;3
16590;107,75;1;Appartement;4
16591;101,2;2;Appartement;4
16592;185,29;1;Appartement;5
16593;132,53;1;Appartement;5
16594;29,71;1;Appartement;1
16595;83,88;2;Appartement;4
16596;32,46;2;Appartement;2
16597;66,5;2;Appartement;3
16598;16,85;2;Appartement;1
16599;36,03;2;Appartement;2
16600;33,75;1;Appartement;2
16601;57,02;3;Appartement;4
16602;113,5;2;Appartement;4
16603;14,75;2;Appartement;1
16604;46,82;1;Appartement;2
16605;133,8;1;Maison;5
16606;91;1;Appartement;5
16607;40,41;1;Appartement;2
16608;66,55;1;Appartement;3
16609;93,36;1;Appartement;5
16610;164,08;1;Maison;8
16611;91,53;1;Maison;5
16612;56,34;1;Appartement;2
16613;25,03;1;Appartement;1
16614;27,99;1;Appartement;2
16615;76,7;2;Appartement;4
16616;80,37;1;Appartement;1
16617;59,57;1;Appartement;3
16618;17,39;1;Appartement;1
16619;49,75;1;Appartement;3
16620;41,65;1;Appartement;2
16621;30;1;Appartement;2
16622;41,09;2;Appartement;3
16623;78,05;2;Appartement;3
16624;28,3;1;Appartement;1
16625;30,56;1;Appartement;2
16626;36,46;1;Appartement;2
16627;26,38;1;Maison;2
16628;47,3;1;Appartement;2
16629;19,68;1;Appartement;1
16630;30,89;1;Appartement;2
16631;60,05;3;Appartement;3
16632;48,85;1;Appartement;2
16633;56,65;1;Appartement;2
16634;64,44;3;Appartement;3
16635;28,48;1;Appartement;1
16636;20,2;2;Appartement;1
16637;62,41;1;Appartement;3
16638;45,93;1;Appartement;3
16639;69,26;1;Appartement;4
16640;101,01;1;Maison;5
16641;33,33;1;Appartement;2
16642;185,05;1;Appartement;3
16643;89,07;1;Appartement;4
16644;31,18;2;Appartement;1
16645;19,9;1;Appartement;1
16646;71,18;1;Appartement;3
16647;114,55;2;Appartement;6
16648;45,7;2;Appartement;2
16649;25,04;1;Appartement;1
16650;36,62;2;Appartement;2
16651;30,8;1;Appartement;2
16652;32,54;1;Appartement;2
16653;16,96;1;Appartement;2
16654;51,1;1;Appartement;3
16655;88,15;3;Appartement;4
16656;84,53;2;Appartement;4
16657;25,89;1;Appartement;2
16658;21,68;1;Appartement;1
16659;49,07;1;Appartement;3
16660;47,22;1;Appartement;2
16661;96,25;1;Appartement;3
16662;18,9;1;Appartement;1
16663;108;1;Maison;4
16664;31,4;1;Appartement;2
16665;10,2;1;Appartement;1
16666;48,05;1;Appartement;2
16667;57,74;2;Appartement;3
16668;62,86;1;Appartement;3
16669;37,1;1;Appartement;1
16670;45,92;1;Appartement;2
16671;63,17;2;Appartement;3
16672;99,21;1;Appartement;4
16673;46,02;1;Appartement;2
16674;47,33;1;Appartement;2
16675;44,73;2;Appartement;2
16676;18,56;1;Appartement;1
16677;146;2;Appartement;4
16678;27,15;2;Appartement;1
16679;49,29;2;Appartement;2
16680;92,22;3;Maison;4
16681;71,97;2;Appartement;4
16682;123,05;1;Maison;4
16683;65,69;1;Appartement;3
16684;46,9;1;Appartement;2
16685;118,27;1;Appartement;4
16686;62,6;1;Appartement;3
16687;36,48;2;Appartement;2
16688;56,51;2;Appartement;3
16689;48,8;1;Appartement;2
16690;77,23;2;Appartement;4
16691;26,96;1;Appartement;1
16692;31,63;1;Appartement;2
16693;34,78;1;Appartement;2
16694;62,17;2;Appartement;3
16695;35,89;1;Appartement;2
16696;107,85;2;Appartement;5
16697;212,17;2;Appartement;4
16698;65,39;1;Appartement;4
16699;54,23;1;Appartement;3
16700;80,1;1;Appartement;4
16701;44,35;2;Appartement;2
16702;28;1;Appartement;1
16703;50,69;1;Appartement;3
16704;26,84;1;Appartement;1
16705;19,08;1;Appartement;1
16706;29,98;1;Appartement;2
16707;92,72;1;Maison;6
16708;98,91;4;Appartement;4
16709;58,67;1;Appartement;3
16710;40,22;1;Appartement;2
16711;33,16;1;Appartement;2
16712;149,43;3;Appartement;6
16713;26,69;1;Appartement;1
16714;33,41;1;Appartement;2
16715;13,94;1;Appartement;1
16716;66;2;Appartement;2
16717;65,02;2;Appartement;2
16718;28,53;1;Appartement;1
16719;47;1;Appartement;4
16720;31,52;1;Appartement;2
16721;71,85;2;Appartement;3
16722;43;2;Appartement;2
16723;20,07;2;Appartement;1
16724;10,83;1;Appartement;1
16725;46,08;2;Appartement;3
16726;188,02;2;Appartement;5
16727;68;1;Appartement;3
16728;38,55;1;Appartement;2
16729;78,19;2;Appartement;5
16730;30,62;1;Appartement;2
16731;47,65;2;Appartement;2
16732;97,13;1;Appartement;4
16733;112,72;1;Maison;3
16734;83,8;1;Maison;4
16735;79,63;1;Maison;4
16736;48,49;2;Appartement;2
16737;27,69;1;Appartement;1
16738;45,05;2;Appartement;3
16739;87,19;2;Appartement;3
16740;45,4;1;Appartement;1
16741;73,49;1;Appartement;3
16742;84,54;1;Appartement;4
16743;17,85;2;Appartement;1
16744;29,1;1;Appartement;1
16745;65,9;1;Appartement;3
16746;42,2;3;Appartement;2
16747;42,05;1;Appartement;2
16748;81,3;1;Maison;4
16749;42,56;2;Appartement;2
16750;94,84;2;Appartement;4
16751;42,25;1;Appartement;2
16752;39,29;1;Appartement;2
16753;57,1;1;Appartement;2
16754;160,13;2;Maison;3
16755;35,51;2;Appartement;1
16756;54,11;2;Appartement;4
16757;81,7;1;Appartement;3
16758;57,25;1;Appartement;3
16759;52,6;2;Appartement;2
16760;44,27;1;Appartement;2
16761;42,48;1;Appartement;3
16762;39,04;1;Maison;3
16763;42,41;1;Appartement;2
16764;74,84;1;Maison;3
16765;49,4;2;Appartement;3
16766;18,26;1;Appartement;1
16767;47,35;2;Appartement;3
16768;68,86;2;Appartement;4
16769;27,68;2;Appartement;1
16770;124,83;2;Appartement;6
16771;81,05;6;Appartement;4
16772;96,59;1;Appartement;4
16773;73;2;Appartement;3
16774;84;1;Appartement;4
16775;15,96;2;Appartement;1
16776;49,98;1;Appartement;2
16777;45,5;3;Appartement;2
16778;44,88;1;Maison;4
16779;48,46;2;Appartement;2
16780;20,86;3;Appartement;3
16781;56,38;1;Appartement;3
16782;57,98;1;Maison;3
16783;19,9;1;Appartement;3
16784;26,8;1;Appartement;1
16785;44;2;Appartement;4
16786;51;2;Appartement;2
16787;42,48;1;Appartement;2
16788;86,15;1;Appartement;4
16789;62,19;2;Appartement;3
16790;33,39;1;Appartement;1
16791;106,52;1;Appartement;3
16792;57,54;1;Appartement;2
16793;78,16;1;Maison;4
16794;29,13;1;Appartement;1
16795;49,54;1;Appartement;2
16796;19,42;1;Appartement;1
16797;20,56;1;Appartement;1
16798;83,22;2;Appartement;5
16799;17,94;1;Appartement;1
16800;19,05;1;Appartement;1
16801;71,87;2;Appartement;3
16802;26,73;1;Appartement;2
16803;173,47;2;Appartement;4
16804;72,69;1;Appartement;3
16805;39,83;1;Appartement;2
16806;97,14;2;Appartement;4
16807;179,09;1;Appartement;5
16808;27,06;3;Appartement;1
16809;6,47;1;Appartement;1
16810;68,49;1;Appartement;3
16811;47,7;2;Appartement;2
16812;58,81;1;Appartement;3
16813;20,64;1;Appartement;1
16814;65,98;2;Appartement;3
16815;47,83;2;Appartement;2
16816;83,9;2;Appartement;5
16817;67,41;2;Appartement;4
16818;68,31;1;Appartement;3
16819;27,44;1;Appartement;1
16820;39;2;Appartement;2
16821;93,68;1;Maison;4
16822;66,38;1;Appartement;3
16823;67,09;1;Appartement;3
16824;62,73;2;Appartement;3
16825;93,57;2;Appartement;5
16826;14,81;1;Appartement;1
16827;30,47;2;Appartement;2
16828;31,31;1;Appartement;1
16829;25;1;Appartement;1
16830;86,45;1;Appartement;4
16831;42,01;2;Appartement;2
16832;40,92;1;Appartement;1
16833;81,46;1;Appartement;5
16834;82,67;1;Maison;5
16835;63,42;1;Appartement;4
16836;51,5;1;Appartement;2
16837;48,03;1;Appartement;2
16838;42,05;1;Appartement;2
16839;17,28;1;Appartement;1
16840;35,49;1;Appartement;2
16841;73,93;1;Appartement;3
16842;37,22;1;Appartement;3
16843;69,09;1;Maison;3
16844;54,8;1;Appartement;3
16845;64;2;Appartement;4
16846;63,3;2;Appartement;3
16847;55,81;2;Appartement;3
16848;29,34;1;Appartement;2
16849;71,49;2;Appartement;3
16850;98,49;1;Maison;5
16851;107,16;2;Appartement;5
16852;64,66;2;Appartement;3
16853;44,76;2;Appartement;3
16854;65,8;1;Appartement;3
16855;28,95;1;Appartement;1
16856;68,87;1;Appartement;4
16857;43,5;1;Appartement;2
16858;55,94;2;Appartement;3
16859;83,09;2;Appartement;4
16860;50,64;3;Appartement;2
16861;51,1;2;Appartement;3
16862;32,07;2;Appartement;1
16863;74,63;1;Appartement;3
16864;110,79;3;Appartement;4
16865;88,07;1;Appartement;4
16866;12,75;1;Appartement;1
16867;32,4;2;Appartement;1
