Com_code;regrgp_nom;reg_nom;com_nom_maj_court
51651;Province;Grand Est;VOIPREUX
51652;Province;Grand Est;VOUARCES
51653;Province;Grand Est;VOUCIENNES
51654;Province;Grand Est;VOUILLERS
51655;Province;Grand Est;VOUZY
51656;Province;Grand Est;VRAUX
51657;Province;Grand Est;VRIGNY
51658;Province;Grand Est;VROIL
51659;Province;Grand Est;WARGEMOULIN HURLUS
51660;Province;Grand Est;WARMERIVILLE
51661;Province;Grand Est;WEZ
51662;Province;Grand Est;WITRY LES REIMS
51663;Province;Grand Est;MAGENTA
52001;Province;Grand Est;AGEVILLE
52002;Province;Grand Est;AIGREMONT
52003;Province;Grand Est;AILLIANVILLE
52004;Province;Grand Est;AINGOULAINCOURT
52005;Province;Grand Est;AIZANVILLE
52006;Province;Grand Est;ALLICHAMPS
52007;Province;Grand Est;AMBONVILLE
52008;Province;Grand Est;ANDELOT BLANCHEVILLE
52009;Province;Grand Est;ANDILLY EN BASSIGNY
52010;Province;Grand Est;ANGLUS
52011;Province;Grand Est;ANNEVILLE LA PRAIRIE
52012;Province;Grand Est;ANNONVILLE
52013;Province;Grand Est;ANROSEY
52014;Province;Grand Est;APREY
52015;Province;Grand Est;ARBIGNY SOUS VARENNES
52016;Province;Grand Est;ARBOT
52017;Province;Grand Est;ARC EN BARROIS
52018;Province;Grand Est;ARGENTOLLES
52019;Province;Grand Est;ARNANCOURT
52020;Province;Grand Est;ARNONCOURT SUR APANCE
52021;Province;Grand Est;ATTANCOURT
52022;Province;Grand Est;AUBEPIERRE SUR AUBE
52023;Province;Grand Est;AUBERIVE
52024;Province;Grand Est;AUBIGNY SUR BADIN
52025;Province;Grand Est;AUDELONCOURT
52026;Province;Grand Est;AUGEVILLE
52027;Province;Grand Est;AUJEURRES
52028;Province;Grand Est;AULNOY SUR AUBE
52029;Province;Grand Est;AUTIGNY LE GRAND
52030;Province;Grand Est;AUTIGNY LE PETIT
52031;Province;Grand Est;AUTREVILLE SUR LA RENNE
52032;Province;Grand Est;AVRAINVILLE
52033;Province;Grand Est;AVRECOURT
52034;Province;Grand Est;BAILLY AUX FORGES
52035;Province;Grand Est;BAISSEY
52036;Province;Grand Est;BALESMES SUR MARNE
52037;Province;Grand Est;BANNES
52038;Province;Grand Est;BASSONCOURT
52039;Province;Grand Est;BAUDRECOURT
52040;Province;Grand Est;BAY SUR AUBE
52041;Province;Grand Est;BEAUCHARMOY
52042;Province;Grand Est;BEAUCHEMIN
52043;Province;Grand Est;BELMONT
52044;Province;Grand Est;ROCHES BETTAINCOURT
52045;Province;Grand Est;BETTANCOURT LA FERREE
52046;Province;Grand Est;BETTONCOURT LE HAUT
52047;Province;Grand Est;BEURVILLE
52048;Province;Grand Est;BIENVILLE
52049;Province;Grand Est;BIERNES
52050;Province;Grand Est;BIESLES
52051;Province;Grand Est;BIZE
52052;Province;Grand Est;BLAISE
52053;Province;Grand Est;BLAISY
52054;Province;Grand Est;BLANCHEVILLE
52055;Province;Grand Est;BLECOURT
52056;Province;Grand Est;BLESSONVILLE
52057;Province;Grand Est;BLUMERAY
52058;Province;Grand Est;BOLOGNE
52059;Province;Grand Est;BONNECOURT
52060;Province;Grand Est;BOURBONNE LES BAINS
52061;Province;Grand Est;BOURDONS SUR ROGNON
52062;Province;Grand Est;BOURG
52063;Province;Grand Est;BOURG STE MARIE
52064;Province;Grand Est;BOURMONT
52065;Province;Grand Est;BOUZANCOURT
52066;Province;Grand Est;BRACHAY
52067;Province;Grand Est;BRAINVILLE SUR MEUSE
52068;Province;Grand Est;BRAUCOURT
52069;Province;Grand Est;BRAUX LE CHATEL
52070;Province;Grand Est;BRENNES
52071;Province;Grand Est;BRESSONCOURT
52072;Province;Grand Est;BRETHENAY
52073;Province;Grand Est;BREUIL SUR MARNE
52074;Province;Grand Est;BREUVANNES EN BASSIGNY
52075;Province;Grand Est;BRIAUCOURT
52076;Province;Grand Est;BRICON
52077;Province;Grand Est;BRONCOURT
52078;Province;Grand Est;BROTTES
52079;Province;Grand Est;BROUSSEVAL
52080;Province;Grand Est;BROUTHIERES
52081;Province;Grand Est;BUCHEY
52082;Province;Grand Est;BUGNIERES
52083;Province;Grand Est;CHAMPSEVRAINE
52084;Province;Grand Est;BUSSON
52085;Province;Grand Est;BUXIERES LES CLEFMONT
52086;Province;Grand Est;BUXIERES LES FRONCLES
52087;Province;Grand Est;BUXIERES LES VILLIERS
52088;Province;Grand Est;CEFFONDS
52089;Province;Grand Est;CELLES EN BASSIGNY
52090;Province;Grand Est;CELSOY
52091;Province;Grand Est;CERISIERES
52092;Province;Grand Est;CHALANCEY
52093;Province;Grand Est;CHALINDREY
52094;Province;Grand Est;VALS DES TILLES
52095;Province;Grand Est;CHALVRAINES
52096;Province;Grand Est;CHAMARANDES
52097;Province;Grand Est;CHAMBRONCOURT
52098;Province;Grand Est;CHAMEROY
52099;Province;Grand Est;CHAMOUILLEY
52100;Province;Grand Est;CHAMPCOURT
52101;Province;Grand Est;CHAMPIGNEULLES EN BASSIGNY
52102;Province;Grand Est;CHAMPIGNY LES LANGRES
52103;Province;Grand Est;CHAMPIGNY SOUS VARENNES
52104;Province;Grand Est;CHANCENAY
52105;Province;Grand Est;CHANGEY
52106;Province;Grand Est;CHANOY
52107;Province;Grand Est;CHANTRAINES
52108;Province;Grand Est;CHARMES
52109;Province;Grand Est;CHARMES EN L ANGLE
52110;Province;Grand Est;CHARMES LA GRANDE
52111;Province;Grand Est;CHARMOILLES
52112;Province;Grand Est;CHARMOY
52113;Province;Grand Est;CHASSIGNY
52114;Province;Grand Est;CHATEAUVILLAIN
52115;Province;Grand Est;CHATENAY MACHERON
52116;Province;Grand Est;CHATENAY VAUDIN
52117;Province;Grand Est;CHATOILLENOT
52118;Province;Grand Est;CHATONRUPT SOMMERMONT
52119;Province;Grand Est;CHAUDENAY
52120;Province;Grand Est;CHAUFFOURT
52121;Province;Grand Est;CHAUMONT
52122;Province;Grand Est;CHAUMONT LA VILLE
52123;Province;Grand Est;CHEVILLON
52124;Province;Grand Est;CHEZEAUX
52125;Province;Grand Est;CHAMARANDES CHOIGNES
52126;Province;Grand Est;CHOILLEY DARDENAY
52127;Province;Grand Est;CHOISEUL
52128;Province;Grand Est;CIREY LES MAREILLES
52129;Province;Grand Est;CIREY SUR BLAISE
52130;Province;Grand Est;CIRFONTAINES EN AZOIS
52131;Province;Grand Est;CIRFONTAINES EN ORNOIS
52132;Province;Grand Est;CLEFMONT
52133;Province;Grand Est;CLINCHAMP
52134;Province;Grand Est;COHONS
52135;Province;Grand Est;COIFFY LE BAS
52136;Province;Grand Est;COIFFY LE HAUT
52137;Province;Grand Est;COLMIER LE BAS
52138;Province;Grand Est;COLMIER LE HAUT
52139;Province;Grand Est;COLOMBEY LES CHOISEUL
52140;Province;Grand Est;COLOMBEY LES DEUX EGLISES
52141;Province;Grand Est;CONDES
52142;Province;Grand Est;CONSIGNY
52143;Province;Grand Est;CORGIRNON
52144;Province;Grand Est;CORLEE
52145;Province;Grand Est;COUBLANC
52146;Province;Grand Est;COUPRAY
52147;Province;Grand Est;COURCELLES EN MONTAGNE
52148;Province;Grand Est;COURCELLES SUR AUJON
52149;Province;Grand Est;COURCELLES SUR BLAISE
52150;Province;Grand Est;COURCELLES VAL D ESNOMS
52151;Province;Grand Est;COUR L EVEQUE
52152;Province;Grand Est;COUZON SUR COULANGE
52153;Province;Grand Est;CREANCEY
52154;Province;Grand Est;CRENAY
52155;Province;Grand Est;CULMONT
52156;Province;Grand Est;CUREL
52157;Province;Grand Est;CURMONT
52158;Province;Grand Est;CUSEY
52159;Province;Grand Est;CUVES
52160;Province;Grand Est;DAILLANCOURT
52161;Province;Grand Est;DAILLECOURT
52162;Province;Grand Est;DAMMARTIN SUR MEUSE
52163;Province;Grand Est;DAMPIERRE
52164;Province;Grand Est;DAMREMONT
52165;Province;Grand Est;DANCEVOIR
52166;Province;Grand Est;DARDENAY
52167;Province;Grand Est;DARMANNES
52168;Province;Grand Est;DINTEVILLE
52169;Province;Grand Est;DOMBLAIN
52170;Province;Grand Est;DOMMARIEN
52171;Province;Grand Est;DOMMARTIN LE FRANC
52172;Province;Grand Est;DOMMARTIN LE ST PERE
52173;Province;Grand Est;DOMREMY LANDEVILLE
52174;Province;Grand Est;DONCOURT SUR MEUSE
52175;Province;Grand Est;DONJEUX
52176;Province;Grand Est;DONNEMARIE
52177;Province;Grand Est;DOULAINCOURT SAUCOURT
52178;Province;Grand Est;DOULEVANT LE CHATEAU
52179;Province;Grand Est;DOULEVANT LE PETIT
52180;Province;Grand Est;DROYES
52181;Province;Grand Est;ECHENAY
52182;Province;Grand Est;ECLARON BRAUCOURT STE LIV
52183;Province;Grand Est;ECOT LA COMBE
52184;Province;Grand Est;EFFINCOURT
52185;Province;Grand Est;ENFONVELLE
52186;Province;Grand Est;EPINANT
52187;Province;Grand Est;EPIZON
52188;Province;Grand Est;ERISEUL
52189;Province;Grand Est;LE VAL D ESNOMS
52190;Province;Grand Est;ESNOUVEAUX
52191;Province;Grand Est;ESSEY LES EAUX
52192;Province;Grand Est;ESSEY LES PONTS
52193;Province;Grand Est;EUFFIGNEIX
52194;Province;Grand Est;EURVILLE BIENVILLE
52195;Province;Grand Est;FARINCOURT
52196;Province;Grand Est;FAVEROLLES
52197;Province;Grand Est;FAYL BILLOT
52198;Province;Grand Est;FAYS
52199;Province;Grand Est;FERRIERE ET LAFOLIE
52200;Province;Grand Est;FLAGEY
52201;Province;Grand Est;FLAMMERECOURT
52202;Province;Grand Est;FLORNOY
52203;Province;Grand Est;FONTAINES SUR MARNE
52204;Province;Grand Est;FORCEY
52205;Province;Grand Est;FOULAIN
52206;Province;Grand Est;FRAMPAS
52207;Province;Grand Est;FRECOURT
52208;Province;Grand Est;FRESNES SUR APANCE
52209;Province;Grand Est;FRESNOY EN BASSIGNY
52210;Province;Grand Est;FRETTES
52211;Province;Grand Est;FRONCLES
52212;Province;Grand Est;FRONVILLE
52213;Province;Grand Est;GENEVRIERES
52214;Province;Grand Est;LA GENEVROYE
52215;Province;Grand Est;GENRUPT
52216;Province;Grand Est;GERMAINES
52217;Province;Grand Est;GERMAINVILLIERS
52218;Province;Grand Est;GERMAY
52219;Province;Grand Est;GERMISAY
52220;Province;Grand Est;GIEY SUR AUJON
52221;Province;Grand Est;GILLANCOURT
52222;Province;Grand Est;GILLAUME
52223;Province;Grand Est;GILLEY
52224;Province;Grand Est;GONAINCOURT
52225;Province;Grand Est;GONCOURT
52226;Province;Grand Est;GOURZON
52227;Province;Grand Est;GRAFFIGNY CHEMIN
52228;Province;Grand Est;GRANDCHAMP
52229;Province;Grand Est;GRENANT
52230;Province;Grand Est;GUDMONT VILLIERS
52231;Province;Grand Est;GUINDRECOURT AUX ORMES
52232;Province;Grand Est;GUINDRECOURT SUR BLAISE
52233;Province;Grand Est;GUYONVELLE
52234;Province;Grand Est;HACOURT
52235;Province;Grand Est;HALLIGNICOURT
52236;Province;Grand Est;HARMEVILLE
52237;Province;Grand Est;HARREVILLE LES CHANTEURS
52238;Province;Grand Est;HARRICOURT
52239;Province;Grand Est;HEUILLEY COTTON
52240;Province;Grand Est;HEUILLEY LE GRAND
52241;Province;Grand Est;HOERICOURT
52242;Province;Grand Est;HAUTE AMANCE
52243;Province;Grand Est;HUILLIECOURT
52244;Province;Grand Est;HUMBECOURT
52245;Province;Grand Est;HUMBERVILLE
52246;Province;Grand Est;HUMES JORQUENAY
52247;Province;Grand Est;ILLOUD
52248;Province;Grand Est;IS EN BASSIGNY
52249;Province;Grand Est;ISOMES
52250;Province;Grand Est;JOINVILLE
52251;Province;Grand Est;JONCHERY
52252;Province;Grand Est;JORQUENAY
52253;Province;Grand Est;JUZENNECOURT
52254;Province;Grand Est;LACHAPELLE EN BLAISY
52255;Province;Grand Est;LACRETE
52256;Province;Grand Est;LAFAUCHE
52257;Province;Grand Est;LAFERTE SUR AMANCE
52258;Province;Grand Est;LAFERTE SUR AUBE
52259;Province;Grand Est;LAHARMAND
52260;Province;Grand Est;LAMANCINE
52261;Province;Grand Est;LAMARGELLE AUX BOIS
52262;Province;Grand Est;LAMOTHE EN BLAISY
52263;Province;Grand Est;LANDEVILLE
52264;Province;Grand Est;LANEUVELLE
52265;Province;Grand Est;BAYARD SUR MARNE
52266;Province;Grand Est;LANEUVILLE A REMY
52267;Province;Grand Est;LANEUVILLE AU PONT
52268;Province;Grand Est;LANEUVILLE AU BOIS
52269;Province;Grand Est;LANGRES
52270;Province;Grand Est;LANNES
52271;Province;Grand Est;LANQUES SUR ROGNON
52272;Province;Grand Est;LANTY SUR AUBE
52273;Province;Grand Est;LARIVIERE ARNONCOURT
52274;Province;Grand Est;LATRECEY ORMOY SUR AUBE
52275;Province;Grand Est;LAVERNOY
52276;Province;Grand Est;LAVILLE AUX BOIS
52277;Province;Grand Est;LAVILLENEUVE
52278;Province;Grand Est;LAVILLENEUVE AU ROI
52279;Province;Grand Est;LAVILLENEUVE AUX FRESNES
52280;Province;Grand Est;LECEY
52281;Province;Grand Est;LECOURT
52282;Province;Grand Est;LEFFONDS
52283;Province;Grand Est;LENIZEUL
52284;Province;Grand Est;LESCHERES SUR LE BLAISERON
52285;Province;Grand Est;LEUCHEY
52286;Province;Grand Est;LEURVILLE
52287;Province;Grand Est;LEVECOURT
52288;Province;Grand Est;LEZEVILLE
52289;Province;Grand Est;LIFFOL LE PETIT
52290;Province;Grand Est;LES LOGES
52291;Province;Grand Est;LONGCHAMP
52292;Province;Grand Est;LONGEAU PERCEY
52293;Province;Grand Est;LONGEVILLE SUR LA LAINES
52294;Province;Grand Est;LOUVEMONT
52295;Province;Grand Est;LOUVIERES
52296;Province;Grand Est;LOUZE
52297;Province;Grand Est;LUZY SUR MARNE
52298;Province;Grand Est;MAATZ
52299;Province;Grand Est;MACONCOURT
52300;Province;Grand Est;MAGNEUX
52301;Province;Grand Est;MAISONCELLES
52302;Province;Grand Est;MAIZIERES
52303;Province;Grand Est;MAIZIERES SUR AMANCE
52304;Province;Grand Est;MALAINCOURT SUR MEUSE
52305;Province;Grand Est;MANDRES LA COTE
52306;Province;Grand Est;MANOIS
52307;Province;Grand Est;MARAC
52308;Province;Grand Est;MARANVILLE
52309;Province;Grand Est;MARAULT
52310;Province;Grand Est;MARBEVILLE
52311;Province;Grand Est;MARCILLY EN BASSIGNY
52312;Province;Grand Est;MARDOR
52313;Province;Grand Est;MAREILLES
52314;Province;Grand Est;MARMESSE
52315;Province;Grand Est;MARNAY SUR MARNE
52316;Province;Grand Est;MATHONS
52317;Province;Grand Est;MAULAIN
52318;Province;Grand Est;MELAY
52319;Province;Grand Est;MENNOUVEAUX
52320;Province;Grand Est;MERREY
52321;Province;Grand Est;MERTRUD
52322;Province;Grand Est;MEURES
52323;Province;Grand Est;MEUSE
52324;Province;Grand Est;MEUVY
52325;Province;Grand Est;MILLIERES
52326;Province;Grand Est;MIRBEL
52327;Province;Grand Est;MOESLAINS
52328;Province;Grand Est;MONTCHARVOT
52329;Province;Grand Est;MONTESSON
52330;Province;Grand Est;MONTHERIES
52331;Province;Grand Est;MONTIER EN DER
52332;Province;Grand Est;VAL DE MEUSE
52333;Province;Grand Est;MONTLANDON
52334;Province;Grand Est;MONTORMENTIER
52335;Province;Grand Est;MONTOT SUR ROGNON
52336;Province;Grand Est;MONTREUIL SUR BLAISE
52337;Province;Grand Est;MONTREUIL SUR THONNANCE
52338;Province;Grand Est;MONTRIBOURG
52339;Province;Grand Est;MONTSAON
52340;Province;Grand Est;MONTSAUGEON
52341;Province;Grand Est;MORANCOURT
52342;Province;Grand Est;MORIONVILLIERS
52343;Province;Grand Est;MORTEAU
52344;Province;Grand Est;MOUILLERON
52345;Province;Grand Est;MUSSEAU
52346;Province;Grand Est;MUSSEY SUR MARNE
52347;Province;Grand Est;NARCY
52348;Province;Grand Est;NEUILLY L EVEQUE
52349;Province;Grand Est;NEUILLY SUR SUIZE
52350;Province;Grand Est;NEUVELLE LES VOISEY
52351;Province;Grand Est;NIJON
52352;Province;Grand Est;NINVILLE
52353;Province;Grand Est;NOGENT
52354;Province;Grand Est;NOIDANT CHATENOY
52355;Province;Grand Est;NOIDANT LE ROCHEUX
52356;Province;Grand Est;NOMECOURT
52357;Province;Grand Est;NONCOURT SUR LE RONGEANT
52358;Province;Grand Est;NOYERS
52359;Province;Grand Est;NULLY
52360;Province;Grand Est;OCCEY
52361;Province;Grand Est;ODIVAL
52362;Province;Grand Est;ORBIGNY AU MONT
52363;Province;Grand Est;ORBIGNY AU VAL
52364;Province;Grand Est;ORCEVAUX
52365;Province;Grand Est;ORGES
52366;Province;Grand Est;ORMANCEY
52367;Province;Grand Est;ORMOY LES SEXFONTAINES
52368;Province;Grand Est;ORMOY SUR AUBE
52369;Province;Grand Est;ORQUEVAUX
52370;Province;Grand Est;OSNE LE VAL
52371;Province;Grand Est;OUDINCOURT
52372;Province;Grand Est;OUTREMECOURT
52373;Province;Grand Est;OZIERES
52374;Province;Grand Est;LE PAILLY
52375;Province;Grand Est;PALAISEUL
52376;Province;Grand Est;PANCEY
52377;Province;Grand Est;PARNOY EN BASSIGNY
52378;Province;Grand Est;PAROY SUR SAULX
52379;Province;Grand Est;PAUTAINES AUGEVILLE
52380;Province;Grand Est;PEIGNEY
52381;Province;Grand Est;PERCEY LE PAUTEL
52382;Province;Grand Est;PERCEY SOUS MONTORMENTIER
52383;Province;Grand Est;PERRANCEY VIEUX MOULINS
52384;Province;Grand Est;PERROGNEY LES FONTAINES
52385;Province;Grand Est;PERRUSSE
52386;Province;Grand Est;PERTHES
52387;Province;Grand Est;PIEPAPE
52388;Province;Grand Est;PIERREMONT SUR AMANCE
52389;Province;Grand Est;PIERREFONTAINES
52390;Province;Grand Est;PISSELOUP
52391;Province;Grand Est;PLANRUPT
52392;Province;Grand Est;PLESNOY
52393;Province;Grand Est;POINSENOT
52394;Province;Grand Est;POINSON LES FAYL
52395;Province;Grand Est;POINSON LES GRANCEY
52396;Province;Grand Est;POINSON LES NOGENT
52397;Province;Grand Est;POISEUL
52398;Province;Grand Est;POISSONS
52399;Province;Grand Est;PONT LA VILLE
52400;Province;Grand Est;LE CHATELET SUR MEUSE
52401;Province;Grand Est;POULANGY
52402;Province;Grand Est;PRANGEY
52403;Province;Grand Est;PRASLAY
52404;Province;Grand Est;PRATZ
52405;Province;Grand Est;PRAUTHOY
52406;Province;Grand Est;PRESSIGNY
52407;Province;Grand Est;PREZ SOUS LAFAUCHE
52408;Province;Grand Est;PREZ SUR MARNE
52409;Province;Grand Est;PROVENCHERES SUR MARNE
52410;Province;Grand Est;PROVENCHERES SUR MEUSE
52411;Province;Grand Est;PUELLEMONTIER
52412;Province;Grand Est;LE PUITS DES MEZES
52413;Province;Grand Est;RACHECOURT SUZEMONT
52414;Province;Grand Est;RACHECOURT SUR MARNE
52415;Province;Grand Est;RANCONNIERES
52416;Province;Grand Est;RANGECOURT
52417;Province;Grand Est;RAVENNEFONTAINES
52418;Province;Grand Est;RECOURT
52419;Province;Grand Est;RENNEPONT
52420;Province;Grand Est;REYNEL
52421;Province;Grand Est;RIAUCOURT
52422;Province;Grand Est;RICHEBOURG
52423;Province;Grand Est;RIMAUCOURT
52424;Province;Grand Est;RIVIERES LE BOIS
52425;Province;Grand Est;RIVIERE LES FOSSES
52426;Province;Grand Est;RIZAUCOURT BUCHEY
52427;Province;Grand Est;ROBERT MAGNY LANEUVILLE
52428;Province;Grand Est;ROCHEFORT SUR LA COTE
52429;Province;Grand Est;ROCHES SUR MARNE
52430;Province;Grand Est;ROCHES SUR ROGNON
52431;Province;Grand Est;ROCHETAILLEE
52432;Province;Grand Est;ROLAMPONT
52433;Province;Grand Est;ROMAIN SUR MEUSE
52434;Province;Grand Est;ROOCOURT LA COTE
52435;Province;Grand Est;ROSOY SUR AMANCE
52436;Province;Grand Est;ROUECOURT
52437;Province;Grand Est;ROUELLES
52438;Province;Grand Est;ROUGEUX
52439;Province;Grand Est;ROUVRES SUR AUBE
52440;Province;Grand Est;ROUVROY SUR MARNE
52441;Province;Grand Est;ROZIERES
52442;Province;Grand Est;RUPT
52443;Province;Grand Est;SAILLY
52444;Province;Grand Est;ST BLIN
52445;Province;Grand Est;ST BROINGT LE BOIS
52446;Province;Grand Est;ST BROINGT LES FOSSES
52447;Province;Grand Est;ST CIERGUES
52448;Province;Grand Est;ST DIZIER
52449;Province;Grand Est;SAINTS GEOSMES
52450;Province;Grand Est;ST LOUP SUR AUJON
52451;Province;Grand Est;ST MARTIN SUR LA RENNE
52452;Province;Grand Est;ST MARTIN LES LANGRES
52453;Province;Grand Est;ST MAURICE
52454;Province;Grand Est;ST MICHEL
52455;Province;Grand Est;ST THIEBAULT
52456;Province;Grand Est;ST URBAIN MACONCOURT
52457;Province;Grand Est;ST VALLIER SUR MARNE
52458;Province;Grand Est;SANTENOGE
52459;Province;Grand Est;SARCEY
52460;Province;Grand Est;SARCICOURT
52461;Province;Grand Est;SARREY
52462;Province;Grand Est;SAUCOURT SUR ROGNON
52463;Province;Grand Est;SAUDRON
52464;Province;Grand Est;SAULLES
52465;Province;Grand Est;SAULXURES
52466;Province;Grand Est;SAUVAGE MAGNY
52467;Province;Grand Est;SAVIGNY
52468;Province;Grand Est;SEMILLY
52469;Province;Grand Est;SEMOUTIERS MONTSAON
52470;Province;Grand Est;SERQUEUX
52471;Province;Grand Est;SEUCHEY
52472;Province;Grand Est;SEXFONTAINES
52473;Province;Grand Est;SIGNEVILLE
52474;Province;Grand Est;SILVAROUVRES
52475;Province;Grand Est;SOMMANCOURT
52476;Province;Grand Est;SOMMERECOURT
52477;Province;Grand Est;SOMMERMONT
52478;Province;Grand Est;SOMMEVILLE
52479;Province;Grand Est;SOMMEVOIRE
52480;Province;Grand Est;SONCOURT SUR MARNE
52481;Province;Grand Est;SOULAINCOURT
52482;Province;Grand Est;SOULAUCOURT SUR MOUZON
52483;Province;Grand Est;SOYERS
52484;Province;Grand Est;SUZANNECOURT
52485;Province;Grand Est;SUZEMONT
52486;Province;Grand Est;TERNAT
52487;Province;Grand Est;THILLEUX
52488;Province;Grand Est;THIVET
52489;Province;Grand Est;THOL LES MILLIERES
52490;Province;Grand Est;THONNANCE LES JOINVILLE
52491;Province;Grand Est;THONNANCE LES MOULINS
52492;Province;Grand Est;TORCENAY
52493;Province;Grand Est;TORNAY
52494;Province;Grand Est;TREIX
52495;Province;Grand Est;TREMILLY
52496;Province;Grand Est;TROISCHAMPS
52497;Province;Grand Est;TROISFONTAINES LA VILLE
52498;Province;Grand Est;TRONCHOY
52499;Province;Grand Est;VAILLANT
52500;Province;Grand Est;VALCOURT
52501;Province;Grand Est;VALDELANCOURT
52502;Province;Grand Est;VALLERET
52503;Province;Grand Est;VALLEROY
52504;Province;Grand Est;TERRE NATALE
52505;Province;Grand Est;VAUDRECOURT
52506;Province;Grand Est;VAUDREMONT
52507;Province;Grand Est;VAUXBONS
52508;Province;Grand Est;VAUX LA DOUCE
52509;Province;Grand Est;VAUX SOUS AUBIGNY
52510;Province;Grand Est;VAUX SUR BLAISE
52511;Province;Grand Est;VAUX SUR ST URBAIN
52512;Province;Grand Est;VECQUEVILLE
52513;Province;Grand Est;VELLES
52514;Province;Grand Est;VERBIESLES
52515;Province;Grand Est;VERSEILLES LE BAS
52516;Province;Grand Est;VERSEILLES LE HAUT
52517;Province;Grand Est;VESAIGNES SOUS LAFAUCHE
52518;Province;Grand Est;VESAIGNES SUR MARNE
52519;Province;Grand Est;VESVRES SOUS CHALANCEY
52520;Province;Grand Est;VICQ
52521;Province;Grand Est;VIEUX MOULINS
52522;Province;Grand Est;VIEVILLE
52523;Province;Grand Est;VIGNES LA COTE
52524;Province;Grand Est;VIGNORY
52525;Province;Grand Est;VILLARS EN AZOIS
52526;Province;Grand Est;VILLARS SANTENOGE
52527;Province;Grand Est;VILLARS ST MARCELLIN
52528;Province;Grand Est;VILLE EN BLAISOIS
52529;Province;Grand Est;VILLEGUSIEN LE LAC
52530;Province;Grand Est;VILLEMERVRY
52531;Province;Grand Est;VILLEMORON
52532;Province;Grand Est;VILLIERS AUX BOIS
52533;Province;Grand Est;VILLIERS AUX CHENES
52534;Province;Grand Est;VILLIERS EN LIEU
52535;Province;Grand Est;VILLIERS LE SEC
52536;Province;Grand Est;VILLIERS LES APREY
52537;Province;Grand Est;VILLIERS SUR MARNE
52538;Province;Grand Est;VILLIERS SUR SUIZE
52539;Province;Grand Est;VIOLOT
52540;Province;Grand Est;VITRY EN MONTAGNE
52541;Province;Grand Est;VITRY LES NOGENT
52542;Province;Grand Est;VIVEY
52543;Province;Grand Est;VOILLECOMTE
52544;Province;Grand Est;VOISEY
52545;Province;Grand Est;VOISINES
52546;Province;Grand Est;VONCOURT
52547;Province;Grand Est;VOUECOURT
52548;Province;Grand Est;VRAINCOURT
52549;Province;Grand Est;VRONCOURT LA COTE
52550;Province;Grand Est;WASSY
53001;Province;Pays de la Loire;AHUILLE
53002;Province;Pays de la Loire;ALEXAIN
53003;Province;Pays de la Loire;AMBRIERES LES VALLEES
53004;Province;Pays de la Loire;AMPOIGNE
53005;Province;Pays de la Loire;ANDOUILLE
53006;Province;Pays de la Loire;ARGENTON NOTRE DAME
53007;Province;Pays de la Loire;ARGENTRE
53008;Province;Pays de la Loire;ARON
53009;Province;Pays de la Loire;ARQUENAY
53010;Province;Pays de la Loire;ASSE LE BERENGER
53011;Province;Pays de la Loire;ASTILLE
53012;Province;Pays de la Loire;ATHEE
53013;Province;Pays de la Loire;AVERTON
53014;Province;Pays de la Loire;AZE
53015;Province;Pays de la Loire;LA BACONNIERE
53016;Province;Pays de la Loire;BAIS
53017;Province;Pays de la Loire;BALLEE
53018;Province;Pays de la Loire;BALLOTS
53019;Province;Pays de la Loire;BANNES
53020;Province;Pays de la Loire;LA BAROCHE GONDOUIN
53021;Province;Pays de la Loire;LA BAZOGE MONTPINCON
53022;Province;Pays de la Loire;LA BAZOUGE DE CHEMERE
53023;Province;Pays de la Loire;LA BAZOUGE DES ALLEUX
53024;Province;Pays de la Loire;BAZOUGES
53025;Province;Pays de la Loire;BAZOUGERS
53026;Province;Pays de la Loire;BEAULIEU SUR OUDON
53027;Province;Pays de la Loire;BEAUMONT PIED DE BOEUF
53028;Province;Pays de la Loire;BELGEARD
53029;Province;Pays de la Loire;BIERNE
53030;Province;Pays de la Loire;LE BIGNON DU MAINE
53031;Province;Pays de la Loire;LA BIGOTTIERE
53032;Province;Pays de la Loire;BLANDOUET
53033;Province;Pays de la Loire;LA BOISSIERE
53034;Province;Pays de la Loire;BONCHAMP LES LAVAL
53035;Province;Pays de la Loire;BOUCHAMPS LES CRAON
53036;Province;Pays de la Loire;BOUERE
53037;Province;Pays de la Loire;BOUESSAY
53038;Province;Pays de la Loire;BOULAY LES IFS
53039;Province;Pays de la Loire;LE BOURGNEUF LA FORET
53040;Province;Pays de la Loire;BOURGON
53041;Province;Pays de la Loire;BRAINS SUR LES MARCHES
53042;Province;Pays de la Loire;BRECE
53043;Province;Pays de la Loire;BREE
53044;Province;Pays de la Loire;BRETIGNOLLES LE MOULIN
53045;Province;Pays de la Loire;LA BRULATTE
53046;Province;Pays de la Loire;LE BURET
53047;Province;Pays de la Loire;CARELLES
53048;Province;Pays de la Loire;CHAILLAND
53049;Province;Pays de la Loire;CHALONS DU MAINE
53050;Province;Pays de la Loire;CHAMMES
53051;Province;Pays de la Loire;CHAMPEON
53052;Province;Pays de la Loire;CHAMPFREMONT
53053;Province;Pays de la Loire;CHAMPGENETEUX
53054;Province;Pays de la Loire;CHANGE
53055;Province;Pays de la Loire;CHANTRIGNE
53056;Province;Pays de la Loire;LA CHAPELLE ANTHENAISE
