Codedep_com;COM;PTOT;
51145;Chenay;231;
51146;Cheniers;109;
51147;La Cheppe;343;
51148;Cheppes-la-Prairie;159;
51149;Chepy;453;
51150;Cherville;83;
51151;Chichey;177;
51152;Chigny-les-Roses;553;
51153;Chouilly;1053;
51154;Clamanges;216;
51155;Clesles;622;
51156;Cloyes-sur-Marne;125;
51157;Coizard-Joches;73;
51158;Val-des-Marais;578;
51160;Compertrix;1422;
51161;Condé-sur-Marne;782;
51162;Conflans-sur-Seine;643;
51163;Congy;270;
51164;Connantray-Vaurefroy;151;
51165;Connantre;1066;
51166;Contault;70;
51167;Coole;151;
51168;Coolus;228;
51169;Corbeil;100;
51170;Corfélix;113;
51171;Cormicy;1513;
51172;Cormontreuil;6550;
51173;Cormoyeux;125;
51174;Corribert;62;
51175;Corrobert;217;
51176;Corroy;158;
51177;Coulommes-la-Montagne;209;
51178;Coupetz;82;
51179;Coupéville;164;
51181;Courcelles-Sapicourt;406;
51182;Courcemain;96;
51183;Courcy;1229;
51184;Courdemanges;405;
51185;Courgivaux;300;
51186;Courjeonnet;47;
51187;Courlandon;287;
51188;Courmas;221;
51190;Courtagnon;68;
51191;Courtémont;61;
51192;Courthiézy;352;
51193;Courtisols;2473;
51194;Courville;466;
51195;Couvrot;846;
51196;Cramant;893;
51197;La Croix-en-Champagne;81;
51198;Crugny;674;
51199;Cuchery;414;
51200;Cuis;381;
51201;Cuisles;130;
51202;Cumières;761;
51203;Cuperly;225;
51204;Damery;1402;
51205;Dampierre-au-Temple;276;
51206;Dampierre-le-Château;115;
51208;Dampierre-sur-Moivre;112;
51210;Dizy;1530;
51211;Dommartin-Dampierre;68;
51212;Dommartin-Lettrée;156;
51213;Dommartin-sous-Hans;62;
51214;Dommartin-Varimont;146;
51215;Dompremy;130;
51216;Dontrien;267;
51217;Dormans;2961;
51218;Val-de-Vière;131;
51219;Drosnay;224;
51220;Drouilly;141;
51222;Eclaires;98;
51223;Ecollemont;57;
51224;Ecriennes;172;
51225;Ecueil;307;
51226;Ecury-le-Repos;56;
51227;Ecury-sur-Coole;509;
51228;Elise-Daucourt;84;
51229;Epense;126;
51230;Epernay;22901;
51231;L'Epine;669;
51232;Epoye;421;
51233;Escardes;72;
51234;Esclavolles-Lurey;629;
51235;Les Essarts-lès-Sézanne;256;
51236;Les Essarts-le-Vicomte;142;
51237;Esternay;1850;
51238;Etoges;498;
51239;Etréchy;106;
51240;Etrepy;130;
51241;Euvy;82;
51242;Fagnières;4951;
51243;Faux-Fresnay;316;
51244;Faux-Vésigneul;249;
51245;Faverolles-et-CoÃ«my;583;
51246;Favresse;228;
51247;Fèrebrianges;146;
51248;Fère-Champenoise;2203;
51249;Festigny;394;
51250;Fismes;5640;
51251;Flavigny;175;
51252;Fleury-la-Rivière;526;
51253;Florent-en-Argonne;233;
51254;Fontaine-Denis-Nuisy;234;
51255;Fontaine-en-Dormois;13;
51256;Fontaine-sur-Ay;348;
51258;La Forestière;222;
51259;Francheville;203;
51260;Le Fresne;79;
51262;Frignicourt;1849;
51263;Fromentières;387;
51264;Le Gault-Soigny;527;
51265;Gaye;602;
51266;Germaine;546;
51267;Germigny;178;
51268;Germinon;182;
51269;Giffaumont-Champaubert;275;
51270;Gigny-Bussy;242;
51272;Givry-en-Argonne;461;
51273;Givry-lès-Loisy;74;
51274;Gizaucourt;120;
51275;Glannes;191;
51276;Gourgançon;152;
51277;Sainte-Marie-du-Lac-Nuisement;274;
51278;Les Grandes-Loges;280;
51279;Granges-sur-Aube;188;
51280;Gratreuil;25;
51281;Grauves;630;
51282;Gueux;1841;
51283;Hans;153;
51284;Haussignémont;305;
51285;Haussimont;144;
51286;Hauteville;245;
51287;Hautvillers;690;
51288;Heiltz-le-Hutier;246;
51289;Heiltz-le-Maurupt;444;
51290;Heiltz-l'Evêque;294;
51291;Hermonville;1422;
51292;Herpont;131;
51293;Heutrégiville;485;
51294;Hourges;79;
51295;Huiron;306;
51296;Humbauville;79;
51298;Igny-Comblizy;431;
51299;Isles-sur-Suippe;943;
51300;Isle-sur-Marne;97;
51301;Isse;117;
51302;Les Istres-et-Bury;96;
51303;Jâlons;562;
51304;Janvilliers;175;
51305;Janvry;128;
51306;Joiselle;106;
51307;Jonchery-sur-Suippe;225;
51308;Jonchery-sur-Vesle;1910;
51309;Jonquery;117;
51310;Jouy-lès-Reims;229;
51311;Jussecourt-Minecourt;210;
51312;Juvigny;967;
51313;Lachy;328;
51314;Lagery;228;
51315;Landricourt;148;
51316;Larzicourt;278;
51317;Laval-sur-Tourbe;54;
51318;Lavannes;587;
51319;Lenharrée;103;
51320;Leuvrigny;318;
51321;Lhéry;84;
51322;Lignon;125;
51323;Linthelles;111;
51324;Linthes;114;
51325;Lisse-en-Champagne;115;
51326;Livry-Louvercy;1105;
51327;Loisy-en-Brie;182;
51328;Loisy-sur-Marne;1128;
51329;Loivre;1366;
51333;Ludes;681;
51334;Luxémont-et-Villotte;483;
51336;Maffrécourt;59;
51337;Magneux;274;
51338;Mailly-Champagne;656;
51339;Mairy-sur-Marne;572;
51340;Maisons-en-Champagne;553;
51341;Malmy;36;
51342;Mancy;253;
51343;Marcilly-sur-Seine;649;
51344;Mardeuil;1500;
51345;Mareuil-en-Brie;286;
51346;Mareuil-le-Port;1175;
51348;Marfaux;117;
51349;Margerie-Hancourt;177;
51350;Margny;130;
51351;Marigny;109;
51352;Marolles;894;
51353;Marsangis;48;
51354;Marson;292;
51355;Massiges;52;
51356;Matignicourt-Goncourt;156;
51357;Matougues;625;
51358;Maurupt-le-Montois;594;
51359;Mécringes;210;
51360;Le Meix-Saint-Epoing;296;
51361;Le Meix-Tiercelin;168;
51362;Merfy;622;
51363;Merlaut;261;
51364;Méry-Prémecy;67;
51365;Les Mesneux;897;
51367;Le Mesnil-sur-Oger;1091;
51368;Minaucourt-le-Mesnil-lès-Hurlus;53;
51369;MÅ“urs-Verdey;328;
51370;Moiremont;203;
51371;Moivre;63;
51372;Moncetz-Longevas;537;
51373;Moncetz-l'Abbaye;96;
51374;Mondement-Montgivroux;26;
51375;Montbré;324;
51376;Montgenost;154;
51377;Montépreux;47;
51378;Monthelon;353;
51379;Montigny-sur-Vesle;518;
51380;Montmirail;3620;
51381;Montmort-Lucy;624;
51382;Mont-sur-Courville;123;
51384;Morangis;415;
51386;Morsains;139;
51387;Moslins;300;
51388;Mourmelon-le-Grand;5199;
51389;Mourmelon-le-Petit;821;
51390;Moussy;793;
51391;Muizon;2184;
51392;Mutigny;194;
51393;Nanteuil-la-Forêt;300;
51395;Nesle-la-Reposte;99;
51396;Nesle-le-Repons;146;
51397;La Neuville-aux-Bois;141;
51398;La Neuville-aux-Larris;187;
51399;La Neuville-au-Pont;553;
51402;Neuvy;273;
51403;Nogent-l'Abbesse;529;
51404;Noirlieu;111;
51406;Norrois;153;
51407;La Noue;425;
51409;Nuisement-sur-Coole;377;
51410;Œuilly;662;
51412;Ognes;62;
51413;Oiry;889;
51414;Olizy;155;
51415;Omey;205;
51416;Orbais-l'Abbaye;553;
51417;Orconte;383;
51418;Ormes;449;
51419;Outines;131;
51420;Outrepont;82;
51421;Oyes;102;
51422;Pargny-lès-Reims;485;
51423;Pargny-sur-Saulx;1780;
51424;Passavant-en-Argonne;208;
51425;Passy-Grigny;397;
51426;Péas;69;
51428;Les Petites-Loges;502;
51429;Pévy;208;
51430;Pierre-Morains;88;
51431;Pierry;1217;
51432;Pleurs;855;
51433;Plichancourt;259;
51434;Plivot;761;
51435;Pocancy;180;
51436;Pogny;942;
51437;Poilly;95;
51438;Poix;70;
51439;Pomacle;473;
51440;Pontfaverger-Moronvilliers;1762;
51441;Ponthion;107;
51442;Possesse;137;
51443;Potangis;124;
51444;Pouillon;514;
51445;Pourcy;203;
51446;Pringy;442;
51447;Prosnes;499;
51448;Prouilly;565;
51449;Prunay;1044;
51450;Puisieulx;434;
51451;Queudes;95;
51452;Rapsécourt;33;
51453;Recy;1063;
51454;Reims;184114;
51455;Reims-la-Brûlée;226;
51456;Remicourt;61;
51457;Reuil;298;
51458;Reuves;63;
51459;Réveillon;111;
51460;Rieux;200;
51461;Rilly-la-Montagne;1042;
51463;Les Rivières-Henruel;172;
51464;Romain;326;
51465;Romery;165;
51466;Romigny;222;
51468;Rosnay;373;
51469;Rouffy;116;
51470;Rouvroy-Ripont;4;
51471;Sacy;379;
51472;Saint-Amand-sur-Fion;1050;
51473;Saint-Bon;110;
51474;Saint-Brice-Courcelles;3457;
51475;Saint-Chéron;62;
51476;Saint-Etienne-au-Temple;832;
51477;Saint-Etienne-sur-Suippe;334;
51478;Saint-Eulien;436;
51479;Saint-Euphraise-et-Clairizet;247;
51480;Sainte-Gemme;141;
51482;Saint-Germain-la-Ville;694;
51483;Saint-Gibrien;543;
51484;Saint-Gilles;283;
51485;Saint-Hilaire-au-Temple;352;
51486;Saint-Hilaire-le-Grand;377;
51487;Saint-Hilaire-le-Petit;348;
51488;Saint-Imoges;351;
51489;Saint-Jean-devant-Possesse;35;
51490;Saint-Jean-sur-Moivre;205;
51491;Saint-Jean-sur-Tourbe;92;
51492;Saint-Just-Sauvage;1464;
51493;Saint-Léonard;112;
51495;Saint-Loup;78;
51496;Saint-Lumier-en-Champagne;273;
51497;Saint-Lumier-la-Populeuse;44;
51498;Saint-Mard-sur-Auve;64;
51499;Saint-Mard-lès-Rouffy;168;
51500;Saint-Mard-sur-le-Mont;118;
51501;Sainte-Marie-Ã -Py;203;
51502;Saint-Martin-aux-Champs;114;
51503;Saint-Martin-l'Heureux;86;
51504;Saint-Martin-sur-le-Pré;835;
51505;Saint-Masmes;490;
51506;Saint-Memmie;5552;
51507;Sainte-Menehould;4281;
51508;Saint-Ouen-Domprot;210;
51509;Saint-Pierre;315;
51510;Saint-Quentin-les-Marais;129;
51511;Saint-Quentin-le-Verger;121;
51512;Saint-Quentin-sur-Coole;104;
51513;Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson;531;
51514;Saint-Remy-sous-Broyes;108;
51515;Saint-Remy-sur-Bussy;346;
51516;Saint-Saturnin;51;
51517;Saint-Souplet-sur-Py;124;
51518;Saint-Thierry;640;
51519;Saint-Thomas-en-Argonne;41;
51520;Saint-Utin;78;
51521;Saint-Vrain;229;
51522;Sapignicourt;423;
51523;Sarcy;273;
51524;Saron-sur-Aube;310;
51525;Sarry;2123;
51526;Saudoy;396;
51527;Savigny-sur-Ardres;276;
51528;Scrupt;130;
51529;Selles;418;
51530;Sept-Saulx;683;
51531;Sermaize-les-Bains;1821;
51532;Sermiers;582;
51533;Servon-Melzicourt;106;
51534;Serzy-et-Prin;211;
51535;Sézanne;4880;
51536;Sillery;1835;
51537;Sivry-Ante;183;
51538;Sogny-aux-Moulins;111;
51539;Sogny-en-l'Angle;71;
51542;Soizy-aux-Bois;190;
51543;Somme-Bionne;78;
51544;Sommepy-Tahure;658;
51545;Sommesous;518;
51546;Somme-Suippe;653;
51547;Somme-Tourbe;142;
51548;Somme-Vesle;625;
51549;Somme-Yèvre;124;
51550;Sompuis;281;
51551;Somsois;205;
51552;Songy;269;
51553;Souain-Perthes-lès-Hurlus;245;
51555;Soudé;166;
51556;Soudron;297;
51557;Soulanges;475;
51558;Soulières;144;
51559;Suippes;3913;
51560;Suizy-le-Franc;112;
51562;Taissy;2219;
51563;Talus-Saint-Prix;108;
51564;Val de Livre;623;
51565;Thaas;102;
51566;Thibie;297;
51567;Thiéblemont-Farémont;533;
51568;Thil;307;
51569;Thillois;578;
51570;Le Thoult-Trosnay;107;
51571;Val-de-Vesle;926;
51572;Tilloy-et-Bellay;244;
51573;Tinqueux;10433;
51574;Togny-aux-BÅ“ufs;140;
51576;Tours-sur-Marne;1397;
51577;Tramery;154;
51578;Trécon;88;
51579;Tréfols;180;
51580;Trépail;441;
51581;Treslon;247;
51582;Trigny;551;
51583;Trois-Fontaines-l'Abbaye;195;
51584;Trois-Puits;149;
51585;Troissy;856;
51586;Unchair;182;
51587;Vadenay;237;
51588;Valmy;308;
51589;Vanault-le-Châtel;175;
51590;Vanault-les-Dames;375;
51591;Vandeuil;179;
51592;Vandières;304;
51594;Vassimont-et-Chapelaine;66;
51595;Vatry;157;
51596;Vauchamps;377;
51597;Vauciennes;343;
51598;Vauclerc;506;
51599;Vaudemange;328;
51600;Vaudesincourt;99;
51601;Vavray-le-Grand;161;
51602;Vavray-le-Petit;65;
51603;Vélye;207;
51604;Ventelay;261;
51605;Venteuil;538;
51607;Verdon;208;
51608;Vernancourt;91;
51609;Verneuil;866;
51610;Verrières;397;
51611;Vert-Toulon;290;
51612;Blancs-Coteaux;3508;
51613;Verzenay;1055;
51614;Verzy;984;
51616;Vésigneul-sur-Marne;236;
51617;La Veuve;616;
51618;Le Vézier;193;
51619;Le Vieil-Dampierre;116;
51620;Vienne-la-Ville;180;
51621;Vienne-le-Château;527;
51622;Ville-Dommange;410;
51623;Ville-en-Selve;327;
51624;Ville-en-Tardenois;654;
51625;Villeneuve-la-Lionne;286;
51626;La Villeneuve-lès-Charleville;122;
51627;Villeneuve-Renneville-Chevigny;334;
51628;Villeneuve-Saint-Vistre-et-Villevotte;127;
51629;Villers-Allerand;935;
51630;Villers-aux-Bois;335;
51631;Villers-aux-NÅ“uds;252;
51632;Villers-en-Argonne;243;
51633;Villers-Franqueux;311;
51634;Villers-le-Château;272;
51635;Villers-le-Sec;111;
51636;Villers-Marmery;513;
51637;Villers-sous-Châtillon;215;
51638;Villeseneux;213;
51639;La Ville-sous-Orbais;44;
51640;Ville-sur-Tourbe;214;
51641;Villevenard;208;
51642;Villiers-aux-Corneilles;115;
51643;Vinay;554;
51644;Vincelles;318;
51645;Vindey;112;
51646;Virginy;85;
51647;Vitry-en-Perthois;854;
51648;Vitry-la-Ville;391;
51649;Vitry-le-François;11627;
51650;Voilemont;47;
51652;Vouarces;58;
51654;Vouillers;260;
51655;Vouzy;296;
51656;Vraux;472;
51657;Vrigny;247;
51658;Vroil;104;
51659;Wargemoulin-Hurlus;48;
51660;Warmeriville;2619;
51662;Witry-lès-Reims;5045;
51663;Magenta;1712;
52001;Ageville;320;
52002;Aigremont;23;
52003;Aillianville;152;
52004;Aingoulaincourt;13;
52005;Aizanville;38;
52006;Allichamps;359;
52007;Ambonville;89;
52008;Andelot-Blancheville;877;
52009;Andilly-en-Bassigny;106;
52011;Annéville-la-Prairie;91;
52012;Annonville;32;
52013;Anrosey;126;
52014;Aprey;192;
52015;Arbigny-sous-Varennes;86;
52016;Arbot;70;
52017;Arc-en-Barrois;743;
52019;Arnancourt;94;
52021;Attancourt;271;
52022;Aubepierre-sur-Aube;188;
52023;Auberive;160;
52025;Audeloncourt;89;
52027;Aujeurres;75;
52028;Aulnoy-sur-Aube;54;
52029;Autigny-le-Grand;142;
52030;Autigny-le-Petit;60;
52031;Autreville-sur-la-Renne;380;
52033;Avrecourt;112;
52034;Bailly-aux-Forges;148;
52035;Baissey;189;
52037;Bannes;373;
52038;Bassoncourt;64;
52039;Baudrecourt;89;
52040;Bay-sur-Aube;55;
52042;Beauchemin;108;
52043;Belmont;60;
52044;Roches-Bettaincourt;564;
52045;Bettancourt-la-Ferrée;1831;
52047;Beurville;103;
52050;Biesles;1371;
52051;Bize;89;
52053;Blaisy;74;
52055;Blécourt;117;
52056;Blessonville;193;
52057;Blumeray;108;
52058;Bologne;1878;
52059;Bonnecourt;141;
52060;Bourbonne-les-Bains;2030;
52061;Bourdons-sur-Rognon;293;
52062;Bourg;164;
52063;Bourg-Sainte-Marie;100;
52064;Bourmont-entre-Meuse-et-Mouzon;815;
52065;Bouzancourt;66;
52066;Brachay;66;
52067;Brainville-sur-Meuse;75;
52069;Braux-le-Châtel;145;
52070;Brennes;126;
52072;Brethenay;389;
52074;Breuvannes-en-Bassigny;693;
52075;Briaucourt;183;
52076;Bricon;462;
52079;Brousseval;669;
52082;Bugnières;160;
52083;Champsevraine;751;
52084;Busson;42;
52085;Buxières-lès-Clefmont;28;
52087;Buxières-lès-Villiers;217;
52088;Ceffonds;666;
52089;Celles-en-Bassigny;76;
52090;Celsoy;103;
52091;Cerisières;92;
52092;Chalancey;107;
52093;Chalindrey;2471;
52094;Vals-des-Tilles;180;
52095;Chalvraines;192;
52097;Chambroncourt;50;
52099;Chamouilley;808;
52101;Champigneulles-en-Bassigny;42;
52102;Champigny-lès-Langres;435;
52103;Champigny-sous-Varennes;115;
52104;Chancenay;1068;
52105;Changey;311;
52106;Chanoy;124;
52107;Chantraines;231;
52108;Charmes;150;
52109;Charmes-en-l'Angle;7;
52110;Charmes-la-Grande;159;
52113;Chassigny;263;
52114;Châteauvillain;1596;
52115;Chatenay-Mâcheron;101;
52116;Chatenay-Vaudin;51;
52118;Chatonrupt-Sommermont;285;
52119;Chaudenay;354;
52120;Chauffourt;196;
52121;Chaumont;23042;
52122;Chaumont-la-Ville;117;
52123;Chevillon;1318;
52124;Chézeaux;76;
52125;Chamarandes-Choignes;1214;
52126;Choilley-Dardenay;163;
52127;Choiseul;82;
52128;Cirey-lès-Mareilles;148;
52129;Cirey-sur-Blaise;122;
52130;Cirfontaines-en-Azois;190;
52131;Cirfontaines-en-Ornois;75;
52132;Clefmont;171;
52133;Clinchamp;71;
52134;Cohons;224;
52135;Coiffy-le-Bas;88;
52136;Coiffy-le-Haut;111;
52137;Colmier-le-Bas;22;
52138;Colmier-le-Haut;64;
52140;Colombey les Deux Eglises;728;
52141;Condes;304;
52142;Consigny;73;
52145;Coublanc;123;
52146;Coupray;158;
52147;Courcelles-en-Montagne;89;
52149;Courcelles-sur-Blaise;95;
52151;Cour-l'Evêque;150;
52155;Culmont;525;
52156;Curel;414;
52157;Curmont;13;
52158;Cusey;286;
52159;Cuves;27;
52160;Daillancourt;66;
52161;Daillecourt;72;
52162;Dammartin-sur-Meuse;199;
52163;Dampierre;388;
52164;Damrémont;202;
52165;Dancevoir;199;
52167;Darmannes;265;
52168;Dinteville;63;
52169;Domblain;80;
52170;Dommarien;173;
52171;Dommartin-le-Franc;246;
52172;Dommartin-le-Saint-Père;287;
52173;Domremy-Landéville;79;
52174;Doncourt-sur-Meuse;38;
52175;Donjeux;394;
52177;Doulaincourt-Saucourt;824;
52178;Doulevant-le-Château;372;
52179;Doulevant-le-Petit;22;
52181;Echenay;93;
52182;Eclaron-Braucourt-Sainte-Livière;2063;
52183;Ecot-la-Combe;40;
52184;Effincourt;64;
52185;Enfonvelle;62;
52187;Epizon;163;
52189;Le Val-d'Esnoms;411;
52190;Esnouveaux;291;
52193;Euffigneix;315;
52194;Eurville-Bienville;2066;
52195;Farincourt;37;
52196;Faverolles;100;
52197;Fayl-Billot;1394;
52198;Fays;73;
52199;Ferrière-et-Lafolie;52;
52200;Flagey;82;
52201;Flammerécourt;69;
52203;Fontaines-sur-Marne;148;
52204;Forcey;67;
52205;Foulain;704;
52206;Frampas;158;
52207;Frécourt;103;
52208;Fresnes-sur-Apance;148;
52211;Froncles;1472;
52212;Fronville;311;
52213;Genevrières;137;
52214;La Genevroye;32;
52216;Germaines;48;
52217;Germainvilliers;91;
52218;Germay;48;
52219;Germisay;18;
52220;Giey-sur-Aujon;143;
52221;Gillancourt;122;
52222;Gillaumé;35;
52223;Gilley;68;
52227;Graffigny-Chemin;225;
52228;Grandchamp;79;
52229;Grenant;153;
52230;Gudmont-Villiers;286;
52231;Guindrecourt-aux-Ormes;93;
52232;Guindrecourt-sur-Blaise;62;
52233;Guyonvelle;106;
52234;Hâcourt;41;
52235;Hallignicourt;264;
52237;Harréville-les-Chanteurs;288;
52240;Heuilley-le-Grand;200;
52242;Haute-Amance;978;
52243;Huilliécourt;121;
52244;Humbécourt;771;
52245;Humberville;67;
52246;Humes-Jorquenay;591;
52247;Illoud;215;
52248;Is-en-Bassigny;562;
52249;Isômes;153;
52250;Joinville;3083;
52251;Jonchery;1030;
52253;Juzennecourt;215;
52254;Lachapelle-en-Blaisy;88;
52256;Lafauche;79;
52257;Laferté-sur-Amance;107;
52258;Laferté-sur-Aube;313;
52260;Lamancine;126;
52264;Laneuvelle;63;
52265;Bayard-sur-Marne;1326;
52266;Laneuville-Ã -Rémy;66;
52267;Laneuville-au-Pont;219;
52269;Langres;8064;
52271;Lanques-sur-Rognon;203;
52272;Lanty-sur-Aube;116;
52273;Larivière-Arnoncourt;122;
52274;Latrecey-Ormoy-sur-Aube;300;
52275;Lavernoy;69;
52276;Laville-aux-Bois;230;
52277;Lavilleneuve;60;
52278;Lavilleneuve-au-Roi;71;
52280;Lecey;202;
52282;Leffonds;345;
52284;Leschères-sur-le-Blaiseron;95;
52285;Leuchey;80;
52286;Leurville;77;
52287;Levécourt;89;
52288;Lezéville;121;
52289;Liffol-le-Petit;323;
52290;Les Loges;134;
52291;Longchamp;62;
52292;Longeau-Percey;740;
52294;Louvemont;709;
52295;Louvières;94;
52297;Luzy-sur-Marne;284;
52298;Maâtz;74;
52300;Magneux;165;
52301;Maisoncelles;62;
52302;Maizières;192;
52303;Maizières-sur-Amance;96;
52304;Malaincourt-sur-Meuse;53;
52305;Mandres-la-Côte;558;
52306;Manois;453;
52307;Marac;218;
52308;Maranville;407;
52310;Marbéville;101;
52311;Marcilly-en-Bassigny;228;
52312;Mardor;56;
52313;Mareilles;144;
52315;Marnay-sur-Marne;337;
52316;Mathons;71;
52318;Melay;251;
52319;Mennouveaux;71;
52320;Merrey;97;
52321;Mertrud;186;
52322;Meures;136;
52325;Millières;122;
52326;Mirbel;43;
52327;MoÃ«slains;454;
52328;Montcharvot;33;
52330;Montheries;70;
52331;La Porte du Der;2347;
52332;Val-de-Meuse;1886;
52335;Montot-sur-Rognon;121;
52336;Montreuil-sur-Blaise;150;
52337;Montreuil-sur-Thonnance;59;
52341;Morancourt;133;
52342;Morionvilliers;28;
52344;Mouilleron;32;
52346;Mussey-sur-Marne;387;
52347;Narcy;242;
52348;Neuilly-l'Evêque;599;
52349;Neuilly-sur-Suize;316;
52350;Neuvelle-lès-Voisey;68;
52352;Ninville;72;
52353;Nogent;3652;
52354;Noidant-Chatenoy;84;
52355;Noidant-le-Rocheux;155;
52356;Nomécourt;112;
52357;Noncourt-sur-le-Rongeant;179;
52358;Noyers;90;
52359;Nully;153;
52360;Occey;168;
52362;Orbigny-au-Mont;138;
52363;Orbigny-au-Val;105;
52364;Orcevaux;105;
52365;Orges;348;
52366;Ormancey;78;
52367;Ormoy-lès-Sexfontaines;42;
52369;Orquevaux;70;
52370;Osne-le-Val;260;
52371;Oudincourt;141;
52372;Outremécourt;90;
52373;Ozières;34;
52374;Le Pailly;281;
52375;Palaiseul;55;
52376;Pansey;109;
52377;Parnoy-en-Bassigny;296;
52378;Paroy-sur-Saulx;48;
52380;Peigney;386;
52383;Perrancey-les-Vieux-Moulins;299;
52384;Perrogney-les-Fontaines;112;
52385;Perrusse;32;
52386;Perthes;519;
52388;Pierremont-sur-Amance;151;
52390;Pisseloup;57;
52391;Planrupt;314;
52392;Plesnoy;117;
52393;Poinsenot;55;
52394;Poinson-lès-Fayl;222;
52395;Poinson-lès-Grancey;55;
52396;Poinson-lès-Nogent;143;
52397;Poiseul;72;
52398;Poissons;646;
52399;Pont-la-Ville;112;
52400;Le Châtelet-sur-Meuse;155;
52401;Poulangy;379;
52403;Praslay;79;
52405;Le Montsaugeonnais;1210;
52406;Pressigny;203;
52407;Prez-sous-Lafauche;288;
52411;Rives Dervoises;1376;
52413;Rachecourt-Suzémont;108;
52414;Rachecourt-sur-Marne;782;
52415;Rançonnières;115;
52416;Rangecourt;64;
52419;Rennepont;136;
52420;Reynel;127;
52421;Riaucourt;486;
52422;Richebourg;267;
52423;Rimaucourt;679;
52424;Rivières-le-Bois;69;
52425;Rivière-les-Fosses;200;
52426;Rizaucourt-Buchey;129;
52428;Rochefort-sur-la-Côte;65;
52429;Roches-sur-Marne;559;
52431;Rochetaillée;170;
52432;Rolampont;1443;
52433;Romain-sur-Meuse;92;
52436;Rouécourt;50;
52437;Rouelles;25;
52438;Rougeux;106;
52439;Rouvres-sur-Aube;77;
52440;Rouvroy-sur-Marne;382;
52442;Rupt;353;
52443;Sailly;33;
52444;Saint-Blin;362;
52445;Saint-Broingt-le-Bois;71;
52446;Saint-Broingt-les-Fosses;237;
52447;Saint-Ciergues;185;
52448;Saint-Dizier;23427;
52449;Saints-Geosmes;1148;
52450;Saint-Loup-sur-Aujon;133;
52452;Saint-Martin-lès-Langres;109;
52453;Saint-Maurice;133;
52455;Saint-Thiébault;242;
