Com_code;com_nom_maj_court;regrgp_nom;reg_nom
39428;PLENISETTE;Province;Bourgogne-Franche-Comté
39429;PLEURE;Province;Bourgogne-Franche-Comté
39430;PLUMONT;Province;Bourgogne-Franche-Comté
39431;POIDS DE FIOLE;Province;Bourgogne-Franche-Comté
39432;POINTRE;Province;Bourgogne-Franche-Comté
39433;POISOUX;Province;Bourgogne-Franche-Comté
39434;POLIGNY;Province;Bourgogne-Franche-Comté
39435;PONT DE POITTE;Province;Bourgogne-Franche-Comté
39436;PONT D HERY;Province;Bourgogne-Franche-Comté
39437;PONT DU NAVOY;Province;Bourgogne-Franche-Comté
39438;PONTHOUX;Province;Bourgogne-Franche-Comté
39439;PORT LESNEY;Province;Bourgogne-Franche-Comté
39440;PRATZ;Province;Bourgogne-Franche-Comté
39441;PREMANON;Province;Bourgogne-Franche-Comté
39442;PRENOVEL;Province;Bourgogne-Franche-Comté
39443;PRESILLY;Province;Bourgogne-Franche-Comté
39444;PRETIN;Province;Bourgogne-Franche-Comté
39445;PUBLY;Province;Bourgogne-Franche-Comté
39446;PUPILLIN;Province;Bourgogne-Franche-Comté
39447;QUINTIGNY;Province;Bourgogne-Franche-Comté
39448;RAHON;Province;Bourgogne-Franche-Comté
39449;RAINANS;Province;Bourgogne-Franche-Comté
39450;RANCHETTE;Province;Bourgogne-Franche-Comté
39451;RANCHOT;Province;Bourgogne-Franche-Comté
39452;RANS;Province;Bourgogne-Franche-Comté
39453;RAVILLOLES;Province;Bourgogne-Franche-Comté
39454;RECANOZ;Province;Bourgogne-Franche-Comté
39455;REITHOUSE;Province;Bourgogne-Franche-Comté
39456;RELANS;Province;Bourgogne-Franche-Comté
39457;LES REPOTS;Province;Bourgogne-Franche-Comté
39458;REVIGNY;Province;Bourgogne-Franche-Comté
39459;RIVIERE DEVANT;Province;Bourgogne-Franche-Comté
39460;LA RIXOUSE;Province;Bourgogne-Franche-Comté
39461;RIX;Province;Bourgogne-Franche-Comté
39462;ROCHEFORT SUR NENON;Province;Bourgogne-Franche-Comté
39463;ROGNA;Province;Bourgogne-Franche-Comté
39464;ROMAIN;Province;Bourgogne-Franche-Comté
39465;ROMANGE;Province;Bourgogne-Franche-Comté
39466;ROSAY;Province;Bourgogne-Franche-Comté
39467;ROTALIER;Province;Bourgogne-Franche-Comté
39468;ROTHONAY;Province;Bourgogne-Franche-Comté
39469;ROUFFANGE;Province;Bourgogne-Franche-Comté
39470;LES ROUSSES;Province;Bourgogne-Franche-Comté
39471;RUFFEY SUR SEILLE;Province;Bourgogne-Franche-Comté
39472;RYE;Province;Bourgogne-Franche-Comté
39473;SAFFLOZ;Province;Bourgogne-Franche-Comté
39474;STE AGNES;Province;Bourgogne-Franche-Comté
39475;ST AMOUR;Province;Bourgogne-Franche-Comté
39476;ST AUBIN;Province;Bourgogne-Franche-Comté
39477;ST BARAING;Province;Bourgogne-Franche-Comté
39478;ST CLAUDE;Province;Bourgogne-Franche-Comté
39479;ST CYR MONTMALIN;Province;Bourgogne-Franche-Comté
39480;ST DIDIER;Province;Bourgogne-Franche-Comté
39481;ST GERMAIN EN MONTAGNE;Province;Bourgogne-Franche-Comté
39482;ST GERMAIN LES ARLAY;Province;Bourgogne-Franche-Comté
39483;ST HYMETIERE;Province;Bourgogne-Franche-Comté
39484;ST JEAN D ETREUX;Province;Bourgogne-Franche-Comté
39485;ST JULIEN;Province;Bourgogne-Franche-Comté
39486;ST LAMAIN;Province;Bourgogne-Franche-Comté
39487;ST LAURENT EN GRANDVAUX;Province;Bourgogne-Franche-Comté
39488;ST LAURENT LA ROCHE;Province;Bourgogne-Franche-Comté
39489;ST LOTHAIN;Province;Bourgogne-Franche-Comté
39490;ST LOUP;Province;Bourgogne-Franche-Comté
39491;ST LUPICIN;Province;Bourgogne-Franche-Comté
39492;ST MAUR;Province;Bourgogne-Franche-Comté
39493;ST MAURICE CRILLAT;Province;Bourgogne-Franche-Comté
39494;ST PIERRE;Province;Bourgogne-Franche-Comté
39495;ST THIEBAUD;Province;Bourgogne-Franche-Comté
39496;ST YLIE;Province;Bourgogne-Franche-Comté
39497;SAIZENAY;Province;Bourgogne-Franche-Comté
39498;SALANS;Province;Bourgogne-Franche-Comté
39499;SALIGNEY;Province;Bourgogne-Franche-Comté
39500;SALINS LES BAINS;Province;Bourgogne-Franche-Comté
39501;SAMPANS;Province;Bourgogne-Franche-Comté
39502;SANTANS;Province;Bourgogne-Franche-Comté
39503;SAPOIS;Province;Bourgogne-Franche-Comté
39504;SARROGNA;Province;Bourgogne-Franche-Comté
39505;SAUGEOT;Province;Bourgogne-Franche-Comté
39506;SAVIGNA;Province;Bourgogne-Franche-Comté
39507;SELIGNEY;Province;Bourgogne-Franche-Comté
39508;SELLIERES;Province;Bourgogne-Franche-Comté
39509;SENAUD;Province;Bourgogne-Franche-Comté
39510;SEPTMONCEL;Province;Bourgogne-Franche-Comté
39511;SERGENAUX;Province;Bourgogne-Franche-Comté
39512;SERGENON;Province;Bourgogne-Franche-Comté
39513;SERMANGE;Province;Bourgogne-Franche-Comté
39514;SERRE LES MOULIERES;Province;Bourgogne-Franche-Comté
39515;SEZERIA;Province;Bourgogne-Franche-Comté
39516;SIEGES;Province;Bourgogne-Franche-Comté
39517;SIROD;Province;Bourgogne-Franche-Comté
39518;SONGESON;Province;Bourgogne-Franche-Comté
39519;SOUCIA;Province;Bourgogne-Franche-Comté
39520;SOUVANS;Province;Bourgogne-Franche-Comté
39521;SOYRIA;Province;Bourgogne-Franche-Comté
39522;SUPT;Province;Bourgogne-Franche-Comté
39523;SYAM;Province;Bourgogne-Franche-Comté
39524;TANCUA;Province;Bourgogne-Franche-Comté
39525;TASSENIERES;Province;Bourgogne-Franche-Comté
39526;TAVAUX;Province;Bourgogne-Franche-Comté
39527;TAXENNE;Province;Bourgogne-Franche-Comté
39528;THERVAY;Province;Bourgogne-Franche-Comté
39529;THESY;Province;Bourgogne-Franche-Comté
39530;THOIRETTE;Province;Bourgogne-Franche-Comté
39531;THOIRIA;Province;Bourgogne-Franche-Comté
39532;THOISSIA;Province;Bourgogne-Franche-Comté
39533;TOULOUSE LE CHATEAU;Province;Bourgogne-Franche-Comté
39534;LA TOUR DU MEIX;Province;Bourgogne-Franche-Comté
39535;TOURMONT;Province;Bourgogne-Franche-Comté
39536;TREFFAY;Province;Bourgogne-Franche-Comté
39537;TRENAL;Province;Bourgogne-Franche-Comté
39538;UXELLES;Province;Bourgogne-Franche-Comté
39539;VADANS;Province;Bourgogne-Franche-Comté
39540;VALEMPOULIERES;Province;Bourgogne-Franche-Comté
39541;VALFIN LES ST CLAUDE;Province;Bourgogne-Franche-Comté
39542;VALFIN SUR VALOUSE;Province;Bourgogne-Franche-Comté
39543;VANNOZ;Province;Bourgogne-Franche-Comté
39544;VARESSIA;Province;Bourgogne-Franche-Comté
39545;LE VAUDIOUX;Province;Bourgogne-Franche-Comté
39546;VAUDREY;Province;Bourgogne-Franche-Comté
39547;VAUX LES ST CLAUDE;Province;Bourgogne-Franche-Comté
39548;VAUX SUR POLIGNY;Province;Bourgogne-Franche-Comté
39549;VERCIA;Province;Bourgogne-Franche-Comté
39550;VERGES;Province;Bourgogne-Franche-Comté
39551;VERIA;Province;Bourgogne-Franche-Comté
39552;VERNANTOIS;Province;Bourgogne-Franche-Comté
39553;LE VERNOIS;Province;Bourgogne-Franche-Comté
39554;VERS EN MONTAGNE;Province;Bourgogne-Franche-Comté
39555;VERS SOUS SELLIERES;Province;Bourgogne-Franche-Comté
39556;VERTAMBOZ;Province;Bourgogne-Franche-Comté
39557;VESCLES;Province;Bourgogne-Franche-Comté
39558;VEVY;Province;Bourgogne-Franche-Comté
39559;LA VIEILLE LOYE;Province;Bourgogne-Franche-Comté
39560;VILLARD ST SAUVEUR;Province;Bourgogne-Franche-Comté
39561;VILLARDS D HERIA;Province;Bourgogne-Franche-Comté
39562;VILLARD SUR BIENNE;Province;Bourgogne-Franche-Comté
39563;VILLARD SUR L'AIN;Province;Bourgogne-Franche-Comté
39564;VILLECHANTRIA;Province;Bourgogne-Franche-Comté
39565;VILLENEUVE D AVAL;Province;Bourgogne-Franche-Comté
39566;VILLENEUVE LES CHARNOD;Province;Bourgogne-Franche-Comté
39567;VILLENEUVE SOUS PYMONT;Province;Bourgogne-Franche-Comté
39568;VILLERSERINE;Province;Bourgogne-Franche-Comté
39569;VILLERS FARLAY;Province;Bourgogne-Franche-Comté
39570;VILLERS LES BOIS;Province;Bourgogne-Franche-Comté
39571;VILLERS ROBERT;Province;Bourgogne-Franche-Comté
39572;VILLETTE LES ARBOIS;Province;Bourgogne-Franche-Comté
39573;VILLETTE LES DOLE;Province;Bourgogne-Franche-Comté
39574;VILLEVIEUX;Province;Bourgogne-Franche-Comté
39575;LE VILLEY;Province;Bourgogne-Franche-Comté
39576;VINCELLES;Province;Bourgogne-Franche-Comté
39577;VINCENT;Province;Bourgogne-Franche-Comté
39578;VIREMONT;Province;Bourgogne-Franche-Comté
39579;VIRY;Province;Bourgogne-Franche-Comté
39580;LE VISENEY;Province;Bourgogne-Franche-Comté
39581;VITREUX;Province;Bourgogne-Franche-Comté
39582;VOITEUR;Province;Bourgogne-Franche-Comté
39583;VOSBLES;Province;Bourgogne-Franche-Comté
39584;VRIANGE;Province;Bourgogne-Franche-Comté
39585;VULVOZ;Province;Bourgogne-Franche-Comté
39586;ARESCHES;Province;Bourgogne-Franche-Comté
40001;AIRE SUR L ADOUR;Province;Nouvelle-Aquitaine
40002;AMOU;Province;Nouvelle-Aquitaine
40003;ANGOUME;Province;Nouvelle-Aquitaine
40004;ANGRESSE;Province;Nouvelle-Aquitaine
40005;ARBOUCAVE;Province;Nouvelle-Aquitaine
40006;ARENGOSSE;Province;Nouvelle-Aquitaine
40007;ARGELOS;Province;Nouvelle-Aquitaine
40008;ARGELOUSE;Province;Nouvelle-Aquitaine
40009;ARJUZANX;Province;Nouvelle-Aquitaine
40010;AROUILLE;Province;Nouvelle-Aquitaine
40011;ARSAGUE;Province;Nouvelle-Aquitaine
40012;ARTASSENX;Province;Nouvelle-Aquitaine
40013;ARTHEZ D ARMAGNAC;Province;Nouvelle-Aquitaine
40014;ARUE;Province;Nouvelle-Aquitaine
40015;ARX;Province;Nouvelle-Aquitaine
40016;AUBAGNAN;Province;Nouvelle-Aquitaine
40017;AUDIGNON;Province;Nouvelle-Aquitaine
40018;AUDON;Province;Nouvelle-Aquitaine
40019;AUREILHAN;Province;Nouvelle-Aquitaine
40020;AURICE;Province;Nouvelle-Aquitaine
40021;AZUR;Province;Nouvelle-Aquitaine
40022;BAHUS SOUBIRAN;Province;Nouvelle-Aquitaine
40023;BAIGTS;Province;Nouvelle-Aquitaine
40024;BANOS;Province;Nouvelle-Aquitaine
40025;BASCONS;Province;Nouvelle-Aquitaine
40026;BAS MAUCO;Province;Nouvelle-Aquitaine
40027;BASSERCLES;Province;Nouvelle-Aquitaine
40028;BASTENNES;Province;Nouvelle-Aquitaine
40029;BATS;Province;Nouvelle-Aquitaine
40030;BAUDIGNAN;Province;Nouvelle-Aquitaine
40031;BEGAAR;Province;Nouvelle-Aquitaine
40032;BELHADE;Province;Nouvelle-Aquitaine
40033;BELIS;Province;Nouvelle-Aquitaine
40034;BELUS;Province;Nouvelle-Aquitaine
40035;BENESSE LES DAX;Province;Nouvelle-Aquitaine
40036;BENESSE MAREMNE;Province;Nouvelle-Aquitaine
40037;BENQUET;Province;Nouvelle-Aquitaine
40038;BERGOUEY;Province;Nouvelle-Aquitaine
40039;BETBEZER D ARMAGNAC;Province;Nouvelle-Aquitaine
40040;BEYLONGUE;Province;Nouvelle-Aquitaine
40041;BEYRIES;Province;Nouvelle-Aquitaine
40042;BIARROTTE;Province;Nouvelle-Aquitaine
40043;BIAS;Province;Nouvelle-Aquitaine
40044;BIAUDOS;Province;Nouvelle-Aquitaine
40045;BIGANON;Province;Nouvelle-Aquitaine
40046;BISCARROSSE;Province;Nouvelle-Aquitaine
40047;BONNEGARDE;Province;Nouvelle-Aquitaine
40048;BOOS;Province;Nouvelle-Aquitaine
40049;BORDERES ET LAMENSANS;Province;Nouvelle-Aquitaine
40050;BOSTENS;Province;Nouvelle-Aquitaine
40051;BOUGUE;Province;Nouvelle-Aquitaine
40052;BOURDALAT;Province;Nouvelle-Aquitaine
40053;BOURRIOT BERGONCE;Province;Nouvelle-Aquitaine
40054;BRASSEMPOUY;Province;Nouvelle-Aquitaine
40055;BRETAGNE DE MARSAN;Province;Nouvelle-Aquitaine
40056;BROCAS;Province;Nouvelle-Aquitaine
40057;BUANES;Province;Nouvelle-Aquitaine
40058;CACHEN;Province;Nouvelle-Aquitaine
40059;CAGNOTTE;Province;Nouvelle-Aquitaine
40060;CALLEN;Province;Nouvelle-Aquitaine
40061;CAMPAGNE;Province;Nouvelle-Aquitaine
40062;CAMPET ET LAMOLERE;Province;Nouvelle-Aquitaine
40063;CANDRESSE;Province;Nouvelle-Aquitaine
40064;CANENX ET REAUT;Province;Nouvelle-Aquitaine
40065;CAPBRETON;Province;Nouvelle-Aquitaine
40066;CARCARES STE CROIX;Province;Nouvelle-Aquitaine
40067;CARCEN PONSON;Province;Nouvelle-Aquitaine
40068;CASSEN;Province;Nouvelle-Aquitaine
40069;CASTAIGNOS SOUSLENS;Province;Nouvelle-Aquitaine
40070;CASTANDET;Province;Nouvelle-Aquitaine
40071;CASTELNAU CHALOSSE;Province;Nouvelle-Aquitaine
40072;CASTELNAU TURSAN;Province;Nouvelle-Aquitaine
40073;CASTELNER;Province;Nouvelle-Aquitaine
40074;CASTEL SARRAZIN;Province;Nouvelle-Aquitaine
40075;CASTETS;Province;Nouvelle-Aquitaine
40076;CAUNA;Province;Nouvelle-Aquitaine
40077;CAUNEILLE;Province;Nouvelle-Aquitaine
40078;CAUPENNE;Province;Nouvelle-Aquitaine
40079;CAZALIS;Province;Nouvelle-Aquitaine
40080;CAZERES SUR L ADOUR;Province;Nouvelle-Aquitaine
40081;CERE;Province;Nouvelle-Aquitaine
40082;CLASSUN;Province;Nouvelle-Aquitaine
40083;CLEDES;Province;Nouvelle-Aquitaine
40084;CLERMONT;Province;Nouvelle-Aquitaine
40085;COMMENSACQ;Province;Nouvelle-Aquitaine
40086;COUDURES;Province;Nouvelle-Aquitaine
40087;CREON D ARMAGNAC;Province;Nouvelle-Aquitaine
40088;DAX;Province;Nouvelle-Aquitaine
40089;DOAZIT;Province;Nouvelle-Aquitaine
40090;DONZACQ;Province;Nouvelle-Aquitaine
40091;DUHORT BACHEN;Province;Nouvelle-Aquitaine
40092;DUMES;Province;Nouvelle-Aquitaine
40093;ESCALANS;Province;Nouvelle-Aquitaine
40094;ESCOURCE;Province;Nouvelle-Aquitaine
40095;ESTIBEAUX;Province;Nouvelle-Aquitaine
40096;ESTIGARDE;Province;Nouvelle-Aquitaine
40097;EUGENIE LES BAINS;Province;Nouvelle-Aquitaine
40098;EYRES MONCUBE;Province;Nouvelle-Aquitaine
40099;FARGUES;Province;Nouvelle-Aquitaine
40100;LE FRECHE;Province;Nouvelle-Aquitaine
40101;GAAS;Province;Nouvelle-Aquitaine
40102;GABARRET;Province;Nouvelle-Aquitaine
40103;GAILLERES;Province;Nouvelle-Aquitaine
40104;GAMARDE LES BAINS;Province;Nouvelle-Aquitaine
40105;GAREIN;Province;Nouvelle-Aquitaine
40106;GARREY;Province;Nouvelle-Aquitaine
40107;GARROSSE;Province;Nouvelle-Aquitaine
40108;GASTES;Province;Nouvelle-Aquitaine
40109;GAUJACQ;Province;Nouvelle-Aquitaine
40110;GEAUNE;Province;Nouvelle-Aquitaine
40111;GELOUX;Province;Nouvelle-Aquitaine
40112;GIBRET;Province;Nouvelle-Aquitaine
40113;GOOS;Province;Nouvelle-Aquitaine
40114;GOURBERA;Province;Nouvelle-Aquitaine
40115;GOUSSE;Province;Nouvelle-Aquitaine
40116;GOUTS;Province;Nouvelle-Aquitaine
40117;GRENADE SUR L ADOUR;Province;Nouvelle-Aquitaine
40118;HABAS;Province;Nouvelle-Aquitaine
40119;HAGETMAU;Province;Nouvelle-Aquitaine
40120;HASTINGUES;Province;Nouvelle-Aquitaine
40121;HAURIET;Province;Nouvelle-Aquitaine
40122;HAUT MAUCO;Province;Nouvelle-Aquitaine
40123;HERM;Province;Nouvelle-Aquitaine
40124;HERRE;Province;Nouvelle-Aquitaine
40125;HEUGAS;Province;Nouvelle-Aquitaine
40126;HINX;Province;Nouvelle-Aquitaine
40127;HONTANX;Province;Nouvelle-Aquitaine
40128;HORSARRIEU;Province;Nouvelle-Aquitaine
40129;JOSSE;Province;Nouvelle-Aquitaine
40130;LABASTIDE CHALOSSE;Province;Nouvelle-Aquitaine
40131;LABASTIDE D ARMAGNAC;Province;Nouvelle-Aquitaine
40132;LABATUT;Province;Nouvelle-Aquitaine
40133;LABENNE;Province;Nouvelle-Aquitaine
40134;LABOUHEYRE;Province;Nouvelle-Aquitaine
40135;LABRIT;Province;Nouvelle-Aquitaine
40136;LACAJUNTE;Province;Nouvelle-Aquitaine
40137;LACQUY;Province;Nouvelle-Aquitaine
40138;LACRABE;Province;Nouvelle-Aquitaine
40139;LAGLORIEUSE;Province;Nouvelle-Aquitaine
40140;LAGRANGE;Province;Nouvelle-Aquitaine
40141;LAHOSSE;Province;Nouvelle-Aquitaine
40142;LALUQUE;Province;Nouvelle-Aquitaine
40143;LAMOTHE;Province;Nouvelle-Aquitaine
40144;LARBEY;Province;Nouvelle-Aquitaine
40145;LARRIVIERE;Province;Nouvelle-Aquitaine
40146;LATRILLE;Province;Nouvelle-Aquitaine
40147;LAUREDE;Province;Nouvelle-Aquitaine
40148;LAURET;Province;Nouvelle-Aquitaine
40149;LENCOUACQ;Province;Nouvelle-Aquitaine
40150;LEON;Province;Nouvelle-Aquitaine
40151;LESGOR;Province;Nouvelle-Aquitaine
40152;LESPERON;Province;Nouvelle-Aquitaine
40153;LE LEUY;Province;Nouvelle-Aquitaine
40154;LEVIGNACQ;Province;Nouvelle-Aquitaine
40155;LINXE;Province;Nouvelle-Aquitaine
40156;LIPOSTHEY;Province;Nouvelle-Aquitaine
40157;LIT ET MIXE;Province;Nouvelle-Aquitaine
40158;LOSSE;Province;Nouvelle-Aquitaine
40159;LOUER;Province;Nouvelle-Aquitaine
40160;LOURQUEN;Province;Nouvelle-Aquitaine
40161;LUBBON;Province;Nouvelle-Aquitaine
40162;LUCBARDEZ ET BARGUES;Province;Nouvelle-Aquitaine
40163;LUE;Province;Nouvelle-Aquitaine
40164;RETJONS;Province;Nouvelle-Aquitaine
40165;LUGLON;Province;Nouvelle-Aquitaine
40166;LUSSAGNET;Province;Nouvelle-Aquitaine
40167;LUXEY;Province;Nouvelle-Aquitaine
40168;MAGESCQ;Province;Nouvelle-Aquitaine
40169;MAILLAS;Province;Nouvelle-Aquitaine
40170;MAILLERES;Province;Nouvelle-Aquitaine
40171;MANO;Province;Nouvelle-Aquitaine
40172;MANT;Province;Nouvelle-Aquitaine
40173;MARPAPS;Province;Nouvelle-Aquitaine
40174;MAURIES;Province;Nouvelle-Aquitaine
40175;MAURRIN;Province;Nouvelle-Aquitaine
40176;MAUVEZIN D ARMAGNAC;Province;Nouvelle-Aquitaine
40177;MAYLIS;Province;Nouvelle-Aquitaine
40178;MAZEROLLES;Province;Nouvelle-Aquitaine
40179;MEES;Province;Nouvelle-Aquitaine
40180;MEILHAN;Province;Nouvelle-Aquitaine
40181;MESSANGES;Province;Nouvelle-Aquitaine
40182;MEZOS;Province;Nouvelle-Aquitaine
40183;MIMBASTE;Province;Nouvelle-Aquitaine
40184;MIMIZAN;Province;Nouvelle-Aquitaine
40185;MIRAMONT SENSACQ;Province;Nouvelle-Aquitaine
40186;MISSON;Province;Nouvelle-Aquitaine
40187;MOLIETS ET MAA;Province;Nouvelle-Aquitaine
40188;MOMUY;Province;Nouvelle-Aquitaine
40189;MONGET;Province;Nouvelle-Aquitaine
40190;MONSEGUR;Province;Nouvelle-Aquitaine
40191;MONTAUT;Province;Nouvelle-Aquitaine
40192;MONT DE MARSAN;Province;Nouvelle-Aquitaine
40193;MONTEGUT;Province;Nouvelle-Aquitaine
40194;MONTFORT EN CHALOSSE;Province;Nouvelle-Aquitaine
40195;MONTGAILLARD;Province;Nouvelle-Aquitaine
40196;MONTSOUE;Province;Nouvelle-Aquitaine
40197;MORCENX;Province;Nouvelle-Aquitaine
40198;MORGANX;Province;Nouvelle-Aquitaine
40199;MOUSCARDES;Province;Nouvelle-Aquitaine
40200;MOUSTEY;Province;Nouvelle-Aquitaine
40201;MUGRON;Province;Nouvelle-Aquitaine
40202;NARROSSE;Province;Nouvelle-Aquitaine
40203;NASSIET;Province;Nouvelle-Aquitaine
40204;NERBIS;Province;Nouvelle-Aquitaine
40205;NOUSSE;Province;Nouvelle-Aquitaine
40206;OEYREGAVE;Province;Nouvelle-Aquitaine
40207;OEYRELUY;Province;Nouvelle-Aquitaine
40208;ONARD;Province;Nouvelle-Aquitaine
40209;ONDRES;Province;Nouvelle-Aquitaine
40210;ONESSE ET LAHARIE;Province;Nouvelle-Aquitaine
40211;ORIST;Province;Nouvelle-Aquitaine
40212;ORTHEVIELLE;Province;Nouvelle-Aquitaine
40213;ORX;Province;Nouvelle-Aquitaine
40214;OSSAGES;Province;Nouvelle-Aquitaine
40215;OUSSE SUZAN;Province;Nouvelle-Aquitaine
40216;OZOURT;Province;Nouvelle-Aquitaine
40217;PARENTIS EN BORN;Province;Nouvelle-Aquitaine
40218;PARLEBOSCQ;Province;Nouvelle-Aquitaine
40219;PAYROS CAZAUTETS;Province;Nouvelle-Aquitaine
40220;PECORADE;Province;Nouvelle-Aquitaine
40221;PERQUIE;Province;Nouvelle-Aquitaine
40222;PEY;Province;Nouvelle-Aquitaine
40223;PEYRE;Province;Nouvelle-Aquitaine
40224;PEYREHORADE;Province;Nouvelle-Aquitaine
40225;PHILONDENX;Province;Nouvelle-Aquitaine
40226;PIMBO;Province;Nouvelle-Aquitaine
40227;PISSOS;Province;Nouvelle-Aquitaine
40228;POMAREZ;Province;Nouvelle-Aquitaine
40229;PONTENX LES FORGES;Province;Nouvelle-Aquitaine
40230;PONTONX SUR L ADOUR;Province;Nouvelle-Aquitaine
40231;PORT DE LANNE;Province;Nouvelle-Aquitaine
40232;POUDENX;Province;Nouvelle-Aquitaine
40233;POUILLON;Province;Nouvelle-Aquitaine
40234;POUYDESSEAUX;Province;Nouvelle-Aquitaine
40235;POYANNE;Province;Nouvelle-Aquitaine
40236;POYARTIN;Province;Nouvelle-Aquitaine
40237;PRECHACQ LES BAINS;Province;Nouvelle-Aquitaine
40238;PUJO LE PLAN;Province;Nouvelle-Aquitaine
40239;PUYOL CAZALET;Province;Nouvelle-Aquitaine
40240;RENUNG;Province;Nouvelle-Aquitaine
40241;RICHET;Province;Nouvelle-Aquitaine
40242;RIMBEZ ET BAUDIETS;Province;Nouvelle-Aquitaine
40243;RION DES LANDES;Province;Nouvelle-Aquitaine
40244;RIVIERE SAAS ET GOURBY;Province;Nouvelle-Aquitaine
40245;ROQUEFORT;Province;Nouvelle-Aquitaine
40246;SABRES;Province;Nouvelle-Aquitaine
40247;ST AGNET;Province;Nouvelle-Aquitaine
40248;ST ANDRE DE SEIGNANX;Province;Nouvelle-Aquitaine
40249;ST AUBIN;Province;Nouvelle-Aquitaine
40250;ST AVIT;Province;Nouvelle-Aquitaine
40251;ST BARTHELEMY;Province;Nouvelle-Aquitaine
40252;STE COLOMBE;Province;Nouvelle-Aquitaine
40253;ST CRICQ CHALOSSE;Province;Nouvelle-Aquitaine
40254;ST CRICQ DU GAVE;Province;Nouvelle-Aquitaine
40255;ST CRICQ VILLENEUVE;Province;Nouvelle-Aquitaine
40256;ST ETIENNE D ORTHE;Province;Nouvelle-Aquitaine
40257;STE EULALIE EN BORN;Province;Nouvelle-Aquitaine
40258;STE FOY;Province;Nouvelle-Aquitaine
40259;ST GEIN;Province;Nouvelle-Aquitaine
40260;ST GEOURS D AURIBAT;Province;Nouvelle-Aquitaine
40261;ST GEOURS DE MAREMNE;Province;Nouvelle-Aquitaine
40262;ST GOR;Province;Nouvelle-Aquitaine
40263;ST JEAN DE LIER;Province;Nouvelle-Aquitaine
40264;ST JEAN DE MARSACQ;Province;Nouvelle-Aquitaine
40265;ST JULIEN D ARMAGNAC;Province;Nouvelle-Aquitaine
40266;ST JULIEN EN BORN;Province;Nouvelle-Aquitaine
40267;ST JUSTIN;Province;Nouvelle-Aquitaine
40268;ST LAURENT DE GOSSE;Province;Nouvelle-Aquitaine
40269;ST LON LES MINES;Province;Nouvelle-Aquitaine
40270;ST LOUBOUER;Province;Nouvelle-Aquitaine
40271;STE MARIE DE GOSSE;Province;Nouvelle-Aquitaine
40272;ST MARTIN DE HINX;Province;Nouvelle-Aquitaine
40273;ST MARTIN DE SEIGNANX;Province;Nouvelle-Aquitaine
40274;ST MARTIN D ONEY;Province;Nouvelle-Aquitaine
40275;ST MAURICE SUR ADOUR;Province;Nouvelle-Aquitaine
40276;ST MICHEL ESCALUS;Province;Nouvelle-Aquitaine
40277;ST PANDELON;Province;Nouvelle-Aquitaine
40278;ST PAUL EN BORN;Province;Nouvelle-Aquitaine
40279;ST PAUL LES DAX;Province;Nouvelle-Aquitaine
40280;ST PERDON;Province;Nouvelle-Aquitaine
40281;ST PIERRE DU MONT;Province;Nouvelle-Aquitaine
40282;ST SEVER;Province;Nouvelle-Aquitaine
40283;ST VINCENT DE PAUL;Province;Nouvelle-Aquitaine
40284;ST VINCENT DE TYROSSE;Province;Nouvelle-Aquitaine
40285;ST YAGUEN;Province;Nouvelle-Aquitaine
40286;SAMADET;Province;Nouvelle-Aquitaine
40287;SANGUINET;Province;Nouvelle-Aquitaine
40288;SARBAZAN;Province;Nouvelle-Aquitaine
40289;SARRAZIET;Province;Nouvelle-Aquitaine
40290;SARRON;Province;Nouvelle-Aquitaine
40291;SAUBION;Province;Nouvelle-Aquitaine
40292;SAUBRIGUES;Province;Nouvelle-Aquitaine
40293;SAUBUSSE;Province;Nouvelle-Aquitaine
40294;SAUGNAC ET CAMBRAN;Province;Nouvelle-Aquitaine
40295;SAUGNACQ ET MURET;Province;Nouvelle-Aquitaine
40296;SEIGNOSSE;Province;Nouvelle-Aquitaine
40297;LE SEN;Province;Nouvelle-Aquitaine
40298;SERRES GASTON;Province;Nouvelle-Aquitaine
40299;SERRESLOUS ET ARRIBANS;Province;Nouvelle-Aquitaine
40300;SEYRESSE;Province;Nouvelle-Aquitaine
40301;SIEST;Province;Nouvelle-Aquitaine
40302;SINDERES;Province;Nouvelle-Aquitaine
40303;SOLFERINO;Province;Nouvelle-Aquitaine
40304;SOORTS HOSSEGOR;Province;Nouvelle-Aquitaine
40305;SORBETS;Province;Nouvelle-Aquitaine
40306;SORDE L ABBAYE;Province;Nouvelle-Aquitaine
40307;SORE;Province;Nouvelle-Aquitaine
40308;SORT EN CHALOSSE;Province;Nouvelle-Aquitaine
40309;SOUPROSSE;Province;Nouvelle-Aquitaine
40310;SOUSTONS;Province;Nouvelle-Aquitaine
40311;TALLER;Province;Nouvelle-Aquitaine
40312;TARNOS;Province;Nouvelle-Aquitaine
40313;TARTAS;Province;Nouvelle-Aquitaine
40314;TERCIS LES BAINS;Province;Nouvelle-Aquitaine
40315;TETHIEU;Province;Nouvelle-Aquitaine
40316;TILH;Province;Nouvelle-Aquitaine
40317;TOSSE;Province;Nouvelle-Aquitaine
40318;TOULOUZETTE;Province;Nouvelle-Aquitaine
40319;TRENSACQ;Province;Nouvelle-Aquitaine
40320;UCHACQ ET PARENTIS;Province;Nouvelle-Aquitaine
40321;URGONS;Province;Nouvelle-Aquitaine
40322;UZA;Province;Nouvelle-Aquitaine
40323;VERT;Province;Nouvelle-Aquitaine
